student_id,all_clicks,active_days,access_frequency,material_clicks,avg_quiz_score,quiz_attempts,avg_assignment_score,assignment_submissions,final_grade,risk_cluster,total_time_spent,procrastination_index
541531,1495,69,21.666666666666668,50.0,83.25,4.0,87.5,4.0,65,0,2990,-1.25
541538,786,141,5.574468085106383,119.0,49.333333333333336,3.0,59.0,1.0,65,0,1572,-19.75
541586,2555,186,13.736559139784946,99.0,96.0,5.0,76.5,6.0,85,0,5110,-0.18181818181818182
541697,317,33,9.606060606060606,36.0,92.0,5.0,76.16666666666667,6.0,65,0,634,0.8181818181818182
541702,523,58,9.017241379310343,5.0,80.0,5.0,78.33333333333333,6.0,85,0,1046,1.3636363636363635
541706,394,37,10.64864864864865,38.0,100.0,4.0,73.0,3.0,40,0,788,-3.7142857142857144
541708,2879,136,21.169117647058822,154.0,99.5,4.0,98.25,4.0,85,0,5758,-0.75
541727,92,7,13.142857142857142,7.0,0.0,0.0,0.0,0.0,30,0,184,0.0
541763,123,8,15.375,6.0,53.333333333333336,3.0,68.5,4.0,40,0,246,-1.8571428571428572
541764,333,39,8.538461538461538,21.0,96.0,5.0,72.0,6.0,65,0,666,-1.3636363636363635
541765,120,10,12.0,6.0,0.0,0.0,87.33333333333333,6.0,65,0,240,1.5714285714285714
541769,1109,51,21.745098039215687,49.0,100.0,4.0,54.6,5.0,65,0,2218,-2.0
541794,1511,86,17.569767441860463,25.0,92.0,5.0,76.66666666666667,6.0,65,0,3022,-2.1818181818181817
541803,164,17,9.647058823529411,1.0,100.0,5.0,64.2,5.0,40,0,328,-1.7
541808,172,17,10.117647058823527,9.0,96.0,5.0,71.33333333333333,6.0,65,0,344,-1.8181818181818181
541822,227,39,5.82051282051282,17.0,80.0,5.0,78.2,5.0,85,0,454,-6.2
541832,499,39,12.794871794871796,114.0,52.0,5.0,68.0,6.0,40,0,998,-1.8181818181818181
541838,48,6,8.0,6.0,0.0,0.0,37.0,1.0,30,0,96,4.0
541887,578,36,16.055555555555557,66.0,66.0,2.0,73.0,2.0,30,0,1156,0.5
541973,336,33,10.181818181818182,16.0,73.33333333333333,3.0,73.75,4.0,40,0,672,-5.714285714285714
541977,384,20,19.2,29.0,46.0,2.0,33.0,2.0,40,0,768,-3.5
541985,13,1,13.0,4.0,0.0,0.0,0.0,0.0,30,0,26,0.0
541995,116,3,38.66666666666666,3.0,0.0,0.0,0.0,0.0,30,0,232,0.0
542010,70,3,23.33333333333333,5.0,100.0,2.0,45.5,2.0,30,0,140,-3.0
542012,96,9,10.666666666666666,14.0,0.0,0.0,73.0,1.0,40,0,192,0.0
542036,1042,97,10.742268041237113,105.0,85.71428571428571,7.0,80.2,5.0,65,0,2084,0.07692307692307693
542049,1775,141,12.588652482269504,177.0,65.85714285714286,7.0,74.0,6.0,65,0,3550,-5.642857142857143
542050,566,34,16.647058823529413,53.0,60.0,2.0,72.33333333333333,6.0,30,0,1132,-1.0
542050,566,34,16.647058823529413,53.0,60.0,2.0,72.33333333333333,6.0,65,0,1132,-1.0
542054,3269,153,21.366013071895424,288.0,58.333333333333336,9.0,66.83333333333333,6.0,30,0,6538,-0.8125
542054,3269,153,21.366013071895424,288.0,58.333333333333336,9.0,66.83333333333333,6.0,65,0,6538,-0.8125
542081,42,2,21.0,5.0,0.0,0.0,0.0,0.0,30,0,84,0.0
542084,673,41,16.414634146341463,81.0,100.0,4.0,72.33333333333333,6.0,65,0,1346,-8.9
542115,458,49,9.346938775510203,101.0,0.0,0.0,42.0,1.0,40,0,916,-2.0
542134,87,5,17.4,22.0,0.0,0.0,0.0,0.0,30,0,174,0.0
542164,1246,51,24.431372549019606,26.0,0.0,0.0,72.4,5.0,65,0,2492,3.8
542167,1255,65,19.307692307692307,71.0,60.25,4.0,78.0,3.0,65,0,2510,-1.5714285714285714
542167,1255,65,19.307692307692307,71.0,60.25,4.0,78.0,3.0,30,0,2510,-1.5714285714285714
542172,115,5,23.0,6.0,0.0,0.0,18.0,2.0,30,0,230,-4.5
542180,1220,104,11.73076923076923,169.0,0.0,0.0,62.0,5.0,30,0,2440,3.6666666666666665
542180,1220,104,11.73076923076923,169.0,0.0,0.0,62.0,5.0,65,0,2440,3.6666666666666665
542205,1508,85,17.741176470588236,86.0,92.85714285714286,7.0,86.0,5.0,65,0,3016,-0.6923076923076923
542259,634,45,14.088888888888889,14.0,40.0,5.0,38.5,6.0,30,0,1268,-3.909090909090909
542260,234,14,16.714285714285715,41.0,100.0,1.0,62.66666666666666,3.0,40,0,468,-4.5
542291,385,17,22.647058823529413,6.0,95.0,4.0,76.0,5.0,65,0,770,-2.3333333333333335
542293,3059,164,18.652439024390244,157.0,62.85714285714285,7.0,73.66666666666667,6.0,65,0,6118,-0.9285714285714286
542296,1330,86,15.465116279069768,47.0,80.0,5.0,55.5,6.0,65,0,2660,-0.09090909090909091
542372,1392,94,14.808510638297872,133.0,57.42857142857143,7.0,46.66666666666666,6.0,40,0,2784,1.0
542394,305,20,15.25,54.0,59.66666666666666,3.0,49.0,3.0,30,0,610,-0.6666666666666666
542396,82,7,11.714285714285714,26.0,0.0,0.0,73.0,1.0,30,0,164,-4.0
542466,556,30,18.53333333333333,40.0,76.0,5.0,61.833333333333336,6.0,65,0,1112,-0.5454545454545454
542472,7,1,7.0,3.0,0.0,0.0,0.0,0.0,40,0,14,0.0
542476,613,37,16.56756756756757,99.0,48.0,6.0,21.2,5.0,30,0,1226,-1.4545454545454546
542543,177,14,12.642857142857142,18.0,0.0,0.0,43.0,2.0,40,0,354,-3.0
542547,188,23,8.173913043478262,8.0,100.0,4.0,73.4,5.0,65,0,376,1.3333333333333333
542557,1705,128,13.3203125,105.0,96.72727272727272,11.0,93.33333333333331,9.0,85,0,3410,36.15
542558,1348,102,13.215686274509803,171.0,0.0,0.0,78.2,5.0,65,0,2696,9.333333333333334
542562,122,13,9.384615384615383,10.0,71.33333333333333,6.0,54.75,4.0,30,0,244,44.7
542562,122,13,9.384615384615383,10.0,71.33333333333333,6.0,54.75,4.0,65,0,244,44.7
542574,475,45,10.555555555555555,64.0,96.0,5.0,92.0,6.0,85,0,950,-2.1818181818181817
542602,40,1,40.0,12.0,0.0,0.0,0.0,0.0,30,0,80,0.0
542613,1350,70,19.285714285714285,95.0,100.0,5.0,59.0,5.0,65,0,2700,-1.0
542663,400,15,26.666666666666668,8.0,100.0,3.0,41.2,5.0,40,0,800,-4.25
542687,287,17,16.88235294117647,1.0,0.0,0.0,75.0,1.0,40,0,574,1.0
542692,24,2,12.0,6.0,0.0,0.0,25.0,1.0,40,0,48,0.0
542707,666,57,11.68421052631579,45.0,88.0,5.0,76.33333333333333,6.0,40,0,1332,-1.1818181818181819
542745,423,30,14.1,36.0,88.0,5.0,39.0,6.0,40,0,846,-1.9090909090909092
542748,351,39,9.0,63.0,96.0,5.0,85.66666666666667,6.0,85,0,702,-1.8181818181818181
542991,226,13,17.384615384615383,4.0,75.0,4.0,46.8,5.0,40,0,452,-4.111111111111111
543021,172,14,12.285714285714286,19.0,100.0,1.0,74.5,2.0,30,0,344,0.3333333333333333
543060,4418,240,18.40833333333333,276.0,59.85714285714285,7.0,71.0,5.0,65,0,8836,0.23076923076923078
543124,1203,77,15.623376623376624,245.0,92.0,5.0,81.66666666666667,6.0,65,0,2406,-1.0909090909090908
543140,826,62,13.32258064516129,62.0,80.0,2.0,59.333333333333336,3.0,40,0,1652,-5.2
543165,1381,120,11.508333333333333,152.0,96.0,5.0,79.83333333333333,6.0,65,0,2762,-1.2727272727272727
543170,534,73,7.315068493150685,47.0,73.0,3.0,57.0,1.0,65,0,1068,-1.25
543180,721,38,18.973684210526315,40.0,56.0,5.0,64.2,5.0,65,0,1442,-1.3
543202,2607,162,16.09259259259259,268.0,88.28571428571429,7.0,83.66666666666667,6.0,65,0,5214,1.0714285714285714
543231,237,14,16.928571428571427,54.0,0.0,0.0,0.0,0.0,30,0,474,0.0
543279,191,20,9.55,8.0,60.0,4.0,54.66666666666666,6.0,40,0,382,0.6
543340,3610,216,16.712962962962962,192.0,89.28571428571429,7.0,89.16666666666667,6.0,65,0,7220,-0.14285714285714285
543351,544,96,5.666666666666667,12.0,92.0,5.0,60.5,6.0,65,0,1088,-3.5454545454545454
543356,2729,196,13.923469387755102,110.0,84.0,5.0,73.16666666666667,6.0,65,0,5458,-1.8181818181818181
543356,2729,196,13.923469387755102,110.0,84.0,5.0,73.16666666666667,6.0,30,0,5458,-1.8181818181818181
543361,145,10,14.5,31.0,0.0,0.0,65.0,1.0,30,0,290,-15.0
543383,31,2,15.5,8.0,0.0,0.0,0.0,0.0,30,0,62,0.0
543386,651,22,29.59090909090909,99.0,77.0,1.0,0.0,0.0,30,0,1302,-2.0
543408,85,13,6.538461538461538,9.0,90.0,2.0,71.5,2.0,30,0,170,-3.75
543417,257,24,10.708333333333334,32.0,7.5,2.0,53.833333333333336,6.0,30,0,514,-4.25
543417,257,24,10.708333333333334,32.0,7.5,2.0,53.833333333333336,6.0,65,0,514,-4.25
543418,52,5,10.4,2.0,80.0,3.0,51.66666666666666,3.0,30,0,104,1.1666666666666667
543421,53,8,6.625,15.0,23.0,1.0,0.0,0.0,30,0,106,-2.0
543428,2295,101,22.722772277227723,661.0,92.0,5.0,64.16666666666667,6.0,65,0,4590,-0.18181818181818182
543439,1130,46,24.565217391304348,35.0,0.0,0.0,58.2,5.0,65,0,2260,7.2
543446,22,2,11.0,3.0,0.0,0.0,0.0,0.0,40,0,44,0.0
543459,1008,90,11.2,117.0,74.28571428571429,7.0,73.16666666666667,6.0,65,0,2016,-1.2142857142857142
543465,13,1,13.0,6.0,0.0,0.0,0.0,0.0,40,0,26,0.0
543473,1250,99,12.626262626262626,32.0,92.0,5.0,81.5,6.0,65,0,2500,-7.0
543475,1262,77,16.38961038961039,124.0,35.0,4.0,68.625,8.0,40,0,2524,-3.5833333333333335
543475,1262,77,16.38961038961039,124.0,35.0,4.0,68.625,8.0,65,0,2524,-3.5833333333333335
543481,1948,122,15.9672131147541,137.0,0.0,0.0,56.2,5.0,40,0,3896,-0.16666666666666666
543482,574,20,28.7,73.0,63.0,1.0,38.0,1.0,30,0,1148,0.0
543510,574,43,13.348837209302326,38.0,83.5,6.0,63.333333333333336,6.0,65,0,1148,-0.46153846153846156
543533,376,38,9.894736842105264,81.0,76.0,5.0,32.0,3.0,30,0,752,-10.125
543571,37,4,9.25,3.0,0.0,0.0,0.0,0.0,30,0,74,0.0
543573,1926,132,14.590909090909092,173.0,78.33333333333333,6.0,85.0,6.0,65,0,3852,1.7692307692307692
543630,243,24,10.125,16.0,75.0,4.0,45.75,4.0,40,0,486,-2.25
543648,1647,135,12.2,195.0,0.0,0.0,49.16666666666666,6.0,40,0,3294,1.8571428571428572
543653,198,20,9.9,10.0,64.5,2.0,0.0,0.0,40,0,396,-2.5
543663,256,22,11.636363636363637,43.0,53.0,1.0,38.0,1.0,30,0,512,-1.0
543678,789,55,14.345454545454546,195.0,59.75,4.0,78.5,2.0,65,0,1578,-4.0
543683,82,11,7.454545454545454,10.0,0.0,0.0,0.0,0.0,30,0,164,0.0
543683,82,11,7.454545454545454,10.0,0.0,0.0,0.0,0.0,40,0,164,0.0
543719,628,52,12.076923076923077,33.0,88.0,5.0,59.6,5.0,65,0,1256,-1.8
543723,643,62,10.370967741935484,47.0,0.0,0.0,81.0,6.0,65,0,1286,11.714285714285714
543749,426,36,11.833333333333334,51.0,50.5,2.0,24.0,4.0,40,0,852,-3.5
543756,2817,213,13.225352112676056,152.0,73.0,7.0,80.16666666666667,6.0,65,0,5634,0.6428571428571429
543788,4884,201,24.29850746268657,270.0,90.5,4.0,84.5,10.0,65,0,9768,1.8
543789,635,31,20.483870967741936,34.0,0.0,0.0,95.66666666666669,6.0,85,0,1270,0.5714285714285714
543825,329,55,5.9818181818181815,24.0,0.0,0.0,52.5,6.0,65,0,658,1.1428571428571428
543853,1805,160,11.28125,71.0,96.0,5.0,82.0,6.0,65,0,3610,-3.4545454545454546
543860,3390,228,14.86842105263158,249.0,75.28571428571429,7.0,63.5,6.0,65,0,6780,0.2857142857142857
543919,558,52,10.73076923076923,96.0,79.0,7.0,58.5,6.0,65,0,1116,-1.2142857142857142
543924,26,4,6.5,6.0,0.0,0.0,73.0,2.0,40,0,52,-1.5
543926,215,21,10.238095238095235,18.0,60.0,2.0,62.0,2.0,30,0,430,-4.0
543948,2788,130,21.446153846153845,114.0,66.25,4.0,85.0,6.0,65,0,5576,-0.6
543953,942,20,47.1,33.0,85.71428571428571,7.0,69.8,5.0,30,0,1884,58.5
543953,942,20,47.1,33.0,85.71428571428571,7.0,69.8,5.0,65,0,1884,58.5
543963,15,3,5.0,0.0,0.0,0.0,72.0,1.0,30,0,30,1.0
543970,3562,111,32.090090090090094,32.0,100.0,2.0,76.33333333333333,3.0,40,0,7124,-0.8
543976,855,51,16.764705882352942,60.0,0.0,0.0,75.0,5.0,30,0,1710,27.4
544017,103,11,9.363636363636363,1.0,86.66666666666667,3.0,60.333333333333336,3.0,40,0,206,-2.3333333333333335
544031,101,13,7.769230769230769,6.0,0.0,0.0,78.5,2.0,30,0,202,-3.0
544050,4,1,4.0,1.0,0.0,0.0,0.0,0.0,40,0,8,0.0
544052,2042,82,24.902439024390244,56.0,52.25,4.0,68.625,8.0,65,0,4084,-1.6666666666666667
544053,1072,92,11.652173913043478,77.0,82.42857142857143,7.0,74.0,5.0,65,0,2144,-0.46153846153846156
544063,171,25,6.84,21.0,47.75,4.0,0.0,0.0,40,0,342,-2.5
544071,7,2,3.5,0.0,0.0,0.0,0.0,0.0,30,0,14,0.0
544090,875,53,16.50943396226415,56.0,89.0,11.0,80.66666666666667,9.0,40,0,1750,49.85
544090,875,53,16.50943396226415,56.0,89.0,11.0,80.66666666666667,9.0,85,0,1750,49.85
544091,3054,157,19.452229299363054,144.0,79.85714285714286,7.0,83.33333333333333,6.0,65,0,6108,0.7142857142857143
544103,2328,112,20.785714285714285,127.0,0.0,0.0,81.0,5.0,65,0,4656,0.6
544122,567,60,9.45,40.0,92.0,5.0,83.16666666666667,6.0,85,0,1134,-0.5454545454545454
544186,769,59,13.033898305084746,55.0,100.0,5.0,85.0,6.0,85,0,1538,-1.0909090909090908
544226,711,57,12.473684210526317,68.0,71.75,4.0,80.66666666666667,3.0,40,0,1422,-1.7142857142857142
544253,2270,178,12.752808988764045,70.0,0.0,0.0,73.2,5.0,65,0,4540,-6.2
544267,4639,137,33.86131386861314,93.0,85.75,4.0,93.75,4.0,65,0,9278,-1.375
544284,1143,87,13.137931034482758,145.0,81.2,5.0,85.2,5.0,40,0,2286,-1.4545454545454546
544296,148,15,9.866666666666667,16.0,43.0,1.0,0.0,0.0,30,0,296,-2.0
544307,2311,176,13.130681818181818,250.0,86.28571428571429,7.0,76.83333333333333,6.0,65,0,4622,2.2142857142857144
544319,42,5,8.4,6.0,0.0,0.0,68.0,1.0,30,0,84,-4.0
544351,919,37,24.83783783783784,204.0,55.0,4.0,35.166666666666664,6.0,40,0,1838,-9.8
544352,70,2,35.0,9.0,0.0,0.0,0.0,0.0,30,0,140,0.0
544356,195,7,27.857142857142858,28.0,0.0,0.0,0.0,0.0,30,0,390,0.0
544367,18,4,4.5,4.0,0.0,0.0,0.0,0.0,40,0,36,0.0
544408,113,4,28.25,24.0,0.0,0.0,0.0,0.0,40,0,226,0.0
544430,66,3,22.0,23.0,0.0,0.0,0.0,0.0,40,0,132,0.0
544444,358,17,21.058823529411764,39.0,0.0,0.0,78.0,1.0,30,0,716,3.0
544455,3526,179,19.69832402234637,63.0,72.0,5.0,61.8,5.0,65,0,7052,-1.3
544467,1608,98,16.408163265306122,100.0,63.0,8.0,70.5,6.0,30,0,3216,-0.06666666666666667
544467,1608,98,16.408163265306122,100.0,63.0,8.0,70.5,6.0,65,0,3216,-0.06666666666666667
544490,963,54,17.833333333333332,37.0,72.25,4.0,67.75,4.0,65,0,1926,-4.0
544499,308,21,14.666666666666666,19.0,0.0,0.0,70.0,2.0,30,0,616,-4.0
544500,408,30,13.6,11.0,70.0,4.0,65.0,3.0,40,0,816,-4.285714285714286
544519,239,17,14.058823529411764,4.0,64.0,5.0,46.0,6.0,40,0,478,-1.7272727272727273
544532,417,39,10.692307692307692,26.0,92.0,5.0,71.66666666666667,6.0,65,0,834,-1.8181818181818181
544576,987,99,9.969696969696969,98.0,0.0,0.0,67.5,6.0,65,0,1974,-0.42857142857142855
544587,554,31,17.870967741935484,42.0,0.0,0.0,73.5,4.0,30,0,1108,-3.0
544587,554,31,17.870967741935484,42.0,0.0,0.0,73.5,4.0,40,0,1108,-3.0
544594,7678,234,32.81196581196581,281.0,90.0,4.0,83.6,10.0,85,0,15356,5.533333333333333
544603,1434,100,14.34,100.0,42.85714285714285,7.0,71.25,4.0,65,0,2868,-0.9166666666666666
544627,460,27,17.037037037037038,17.0,65.0,8.0,63.333333333333336,6.0,30,0,920,42.92857142857143
544627,460,27,17.037037037037038,17.0,65.0,8.0,63.333333333333336,6.0,40,0,920,42.92857142857143
544632,786,60,13.1,27.0,60.0,5.0,70.5,6.0,65,0,1572,1.7272727272727273
544639,82,11,7.454545454545454,16.0,0.0,0.0,48.66666666666666,6.0,40,0,164,-1.6666666666666667
544642,1254,114,11.0,61.0,96.0,5.0,66.83333333333333,6.0,65,0,2508,-2.1818181818181817
544649,907,73,12.424657534246576,113.0,0.0,0.0,72.5,4.0,30,0,1814,0.0
544720,277,17,16.294117647058822,26.0,44.0,2.0,49.5,2.0,40,0,554,-1.5
544741,231,19,12.157894736842104,13.0,84.0,5.0,67.66666666666667,6.0,65,0,462,-2.090909090909091
544791,175,10,17.5,11.0,30.0,1.0,60.2,5.0,30,0,350,-2.1666666666666665
544791,175,10,17.5,11.0,30.0,1.0,60.2,5.0,65,0,350,-2.1666666666666665
544839,11539,258,44.72480620155039,993.0,95.72727272727272,11.0,93.6,10.0,85,0,23078,-0.18181818181818182
544848,875,95,9.210526315789474,39.0,96.0,5.0,87.0,5.0,65,0,1750,-1.8
544859,674,56,12.035714285714286,65.0,76.0,5.0,62.333333333333336,6.0,40,0,1348,-4.0
544881,1411,111,12.711711711711713,71.0,64.0,5.0,77.8,5.0,65,0,2822,-4.6
544890,316,30,10.533333333333331,10.0,92.0,5.0,56.5,6.0,65,0,632,-2.8181818181818183
544907,1420,62,22.90322580645161,83.0,58.333333333333336,3.0,78.66666666666667,3.0,40,0,2840,-1.8333333333333333
544942,263,26,10.115384615384617,53.0,23.0,1.0,9.0,1.0,30,0,526,-7.5
544943,193,31,6.225806451612903,39.0,51.5,2.0,45.5,2.0,40,0,386,-0.75
544978,71,6,11.833333333333334,4.0,100.0,2.0,60.333333333333336,3.0,40,0,142,-3.8
544982,401,39,10.282051282051285,62.0,0.0,0.0,66.66666666666667,6.0,40,0,802,2.857142857142857
544989,829,43,19.27906976744186,73.0,96.0,5.0,53.0,4.0,40,0,1658,-4.555555555555555
545041,212,19,11.157894736842104,9.0,86.66666666666667,3.0,61.5,2.0,40,0,424,-2.8
545045,232,20,11.6,26.0,10.0,1.0,0.0,0.0,40,0,464,-2.0
545072,42,6,7.0,11.0,0.0,0.0,0.0,0.0,40,0,84,0.0
545083,593,48,12.354166666666666,49.0,74.0,5.0,69.0,5.0,65,0,1186,0.36363636363636365
545093,2417,160,15.10625,217.0,0.0,0.0,87.66666666666667,6.0,65,0,4834,4.714285714285714
545115,820,57,14.385964912280702,88.0,43.66666666666666,3.0,35.0,2.0,40,0,1640,1.0
545118,919,79,11.632911392405065,41.0,41.8,10.0,42.75,8.0,40,0,1838,-0.21052631578947367
545118,919,79,11.632911392405065,41.0,41.8,10.0,42.75,8.0,65,0,1838,-0.21052631578947367
545124,21,2,10.5,1.0,0.0,0.0,0.0,0.0,40,0,42,0.0
545146,231,34,6.794117647058823,13.0,88.0,5.0,55.16666666666666,6.0,65,0,462,1.1818181818181819
545179,391,33,11.848484848484848,22.0,0.0,0.0,79.66666666666667,3.0,40,0,782,0.3333333333333333
545191,1604,91,17.626373626373628,52.0,96.0,5.0,68.5,6.0,65,0,3208,1.0
545196,1577,85,18.55294117647059,63.0,96.0,5.0,73.4,5.0,65,0,3154,-1.1
545200,226,38,5.947368421052632,28.0,96.0,5.0,70.5,6.0,65,0,452,-2.3636363636363638
545201,22,2,11.0,5.0,0.0,0.0,0.0,0.0,30,0,44,0.0
545211,985,130,7.576923076923077,79.0,0.0,0.0,69.33333333333333,6.0,65,0,1970,3.4285714285714284
545219,133,9,14.77777777777778,40.0,0.0,0.0,0.0,0.0,30,0,266,0.0
545223,4524,221,20.47058823529412,108.0,84.0,10.0,58.4,10.0,30,0,9048,48.4
545223,4524,221,20.47058823529412,108.0,84.0,10.0,58.4,10.0,40,0,9048,48.4
545245,2046,133,15.38345864661654,191.0,52.0,7.0,52.16666666666666,6.0,40,0,4092,-0.9285714285714286
545254,306,30,10.2,25.0,88.0,5.0,62.0,6.0,65,0,612,0.18181818181818182
545255,1524,56,27.214285714285715,110.0,80.66666666666667,3.0,78.0,9.0,40,0,3048,0.6153846153846154
545255,1524,56,27.214285714285715,110.0,80.66666666666667,3.0,78.0,9.0,65,0,3048,0.6153846153846154
545297,32,6,5.333333333333333,2.0,0.0,0.0,75.0,2.0,40,0,64,-7.0
545298,168,21,8.0,5.0,85.0,4.0,66.2,5.0,65,0,336,-1.3333333333333333
545337,136,10,13.6,25.0,0.0,0.0,0.0,0.0,30,0,272,0.0
545340,124,20,6.2,6.0,100.0,3.0,67.5,2.0,40,0,248,-5.6
545376,212,18,11.77777777777778,22.0,0.0,0.0,70.0,1.0,30,0,424,2.0
545381,2,1,2.0,0.0,0.0,0.0,0.0,0.0,40,0,4,0.0
545387,1154,55,20.98181818181818,126.0,40.66666666666666,6.0,48.333333333333336,6.0,40,0,2308,-2.9166666666666665
545387,1154,55,20.98181818181818,126.0,40.66666666666666,6.0,48.333333333333336,6.0,30,0,2308,-2.9166666666666665
545392,538,42,12.80952380952381,30.0,92.0,5.0,76.5,6.0,65,0,1076,-2.4545454545454546
545443,302,27,11.185185185185183,42.0,80.0,5.0,72.33333333333333,6.0,65,0,604,-1.6363636363636365
545462,5375,243,22.11934156378601,80.0,100.0,5.0,66.66666666666667,6.0,65,0,10750,4.181818181818182
545480,777,58,13.39655172413793,68.0,80.0,3.0,53.333333333333336,3.0,30,0,1554,-5.0
545521,26,4,6.5,9.0,0.0,0.0,0.0,0.0,30,0,52,0.0
545658,580,43,13.488372093023257,32.0,96.0,5.0,82.5,6.0,65,0,1160,-1.0909090909090908
545697,1131,85,13.305882352941175,12.0,60.0,5.0,56.0,5.0,65,0,2262,0.2
545702,219,13,16.846153846153847,6.0,80.0,5.0,53.66666666666666,6.0,65,0,438,-1.4545454545454546
545704,3997,157,25.45859872611465,150.0,59.27272727272727,11.0,68.57142857142857,7.0,65,0,7994,-2.1052631578947367
545725,2402,141,17.0354609929078,11.0,95.0,4.0,76.0,4.0,30,0,4804,-0.75
545740,1374,79,17.39240506329114,88.0,71.0,4.0,84.625,8.0,65,0,2748,-1.0
545740,1374,79,17.39240506329114,88.0,71.0,4.0,84.625,8.0,85,0,2748,-1.0
545747,2359,134,17.604477611940297,77.0,75.25,4.0,70.75,4.0,65,0,4718,-2.75
545758,178,14,12.714285714285714,7.0,78.0,1.0,78.5,4.0,40,0,356,-3.2
545758,178,14,12.714285714285714,7.0,78.0,1.0,78.5,4.0,65,0,356,-3.2
545769,1260,83,15.180722891566266,57.0,0.0,0.0,48.66666666666666,6.0,65,0,2520,2.5714285714285716
545803,444,26,17.076923076923077,38.0,90.0,2.0,32.0,2.0,40,0,888,-3.5
545896,6,1,6.0,2.0,0.0,0.0,0.0,0.0,30,0,12,0.0
545964,783,58,13.5,21.0,0.0,0.0,74.2,5.0,65,0,1566,3.6
545991,439,38,11.552631578947368,33.0,0.0,0.0,84.0,1.0,40,0,878,2.0
545993,693,55,12.6,46.0,54.285714285714285,7.0,40.333333333333336,6.0,40,0,1386,-0.6428571428571429
546000,1082,67,16.149253731343283,163.0,49.0,3.0,55.5,2.0,40,0,2164,-1.4
546019,170,7,24.285714285714285,25.0,0.0,0.0,68.0,1.0,40,0,340,0.0
546025,149,7,21.285714285714285,24.0,0.0,0.0,62.333333333333336,3.0,40,0,298,1.0
546040,42,4,10.5,6.0,0.0,0.0,61.66666666666666,6.0,40,0,84,-4.428571428571429
546052,495,27,18.33333333333333,81.0,100.0,5.0,82.83333333333333,6.0,85,0,990,-1.5454545454545454
546054,703,68,10.338235294117649,117.0,82.57142857142857,7.0,76.5,6.0,65,0,1406,0.5714285714285714
546074,2195,120,18.291666666666668,169.0,65.0,6.0,82.0,6.0,65,0,4390,-0.46153846153846156
546089,820,41,20.0,60.0,93.0,5.0,91.6,5.0,40,0,1640,-1.2
546136,308,25,12.32,11.0,100.0,1.0,49.0,2.0,30,0,616,-1.6666666666666667
546139,228,23,9.91304347826087,10.0,17.5,2.0,40.0,1.0,30,0,456,-6.666666666666667
546157,289,25,11.56,8.0,96.0,5.0,50.833333333333336,6.0,65,0,578,-1.9090909090909092
546191,784,65,12.06153846153846,75.0,78.4,5.0,79.25,4.0,65,0,1568,0.4
546196,556,42,13.238095238095235,74.0,80.0,5.0,79.16666666666667,6.0,65,0,1112,0.18181818181818182
546202,839,62,13.53225806451613,20.0,91.42857142857144,7.0,71.875,8.0,40,0,1678,-4.533333333333333
546202,839,62,13.53225806451613,20.0,91.42857142857144,7.0,71.875,8.0,65,0,1678,-4.533333333333333
546221,2444,144,16.97222222222222,193.0,79.85714285714286,7.0,82.66666666666667,6.0,65,0,4888,0.8571428571428571
546250,284,28,10.142857142857142,27.0,0.0,0.0,61.8,5.0,65,0,568,0.8
546293,123,11,11.181818181818182,8.0,53.5,2.0,39.333333333333336,3.0,30,0,246,15.0
546293,123,11,11.181818181818182,8.0,53.5,2.0,39.333333333333336,3.0,40,0,246,15.0
546299,167,15,11.133333333333333,6.0,0.0,0.0,43.71428571428572,7.0,30,0,334,-5.125
546299,167,15,11.133333333333333,6.0,0.0,0.0,43.71428571428572,7.0,40,0,334,-5.125
546302,12,4,3.0,3.0,0.0,0.0,63.0,1.0,40,0,24,-12.0
546322,567,39,14.538461538461538,42.0,60.0,5.0,69.0,6.0,65,0,1134,-2.4545454545454546
546333,3,1,3.0,1.0,0.0,0.0,0.0,0.0,30,0,6,0.0
546339,322,35,9.2,32.0,63.0,1.0,67.0,1.0,30,0,644,-1.0
546400,27,5,5.4,3.0,0.0,0.0,0.0,0.0,30,0,54,0.0
546403,164,20,8.2,11.0,33.0,1.0,48.75,4.0,30,0,328,2.2
546407,3750,111,33.78378378378378,57.0,96.0,5.0,83.0,5.0,65,0,7500,-1.7
546428,3185,119,26.764705882352946,30.0,92.0,5.0,78.0,6.0,65,0,6370,1.2727272727272727
546455,27,6,4.5,3.0,0.0,0.0,0.0,0.0,40,0,54,0.0
546500,809,41,19.73170731707317,28.0,90.0,4.0,72.75,4.0,40,0,1618,-2.0
546533,1406,98,14.346938775510203,105.0,84.0,5.0,64.0,6.0,40,0,2812,-2.6363636363636362
546584,689,36,19.13888888888889,120.0,0.0,0.0,67.16666666666667,6.0,65,0,1378,2.857142857142857
546609,649,65,9.984615384615385,63.0,100.0,5.0,82.16666666666667,6.0,65,0,1298,-1.3636363636363635
546632,1424,110,12.945454545454544,96.0,64.0,5.0,83.83333333333333,6.0,65,0,2848,-1.4545454545454546
546634,289,21,13.761904761904765,15.0,66.0,2.0,0.0,0.0,30,0,578,-8.333333333333334
546654,1457,121,12.041322314049587,82.0,80.5,4.0,86.7,10.0,65,0,2914,4.6
546654,1457,121,12.041322314049587,82.0,80.5,4.0,86.7,10.0,30,0,2914,4.6
