student_id,all_clicks,active_days,access_frequency,material_clicks,avg_quiz_score,quiz_attempts,avg_assignment_score,assignment_submissions,final_grade,risk_cluster,total_time_spent
559573,285,20,14.25,34.0,80.0,4.0,76.75,4.0,40,0,570
559584,219,15,14.6,15.0,60.0,4.0,91.83333333333333,6.0,65,0,438
559595,498,36,13.833333333333334,28.0,96.0,5.0,71.5,6.0,65,0,996
559603,1736,109,15.926605504587156,92.0,96.0,5.0,64.4,5.0,65,0,3472
559606,3382,172,19.662790697674417,54.0,100.0,4.0,77.6,5.0,65,0,6764
559608,640,51,12.549019607843137,74.0,92.0,5.0,61.166666666666664,6.0,65,0,1280
559610,205,14,14.642857142857142,2.0,0.0,0.0,57.0,1.0,40,0,410
559611,919,116,7.922413793103448,19.0,100.0,5.0,75.16666666666667,6.0,65,0,1838
559612,2761,174,15.867816091954023,290.0,71.28571428571429,7.0,59.333333333333336,6.0,40,0,5522
559651,226,20,11.3,18.0,92.0,5.0,70.83333333333333,6.0,65,0,452
559672,1069,71,15.056338028169014,81.0,81.28571428571429,7.0,74.5,6.0,30,0,2138
559672,1069,71,15.056338028169014,81.0,81.28571428571429,7.0,74.5,6.0,65,0,2138
559680,1116,80,13.95,84.0,0.0,0.0,70.0,6.0,65,0,2232
559685,543,35,15.514285714285714,67.0,85.0,4.0,76.33333333333333,3.0,40,0,1086
559685,543,35,15.514285714285714,67.0,85.0,4.0,76.33333333333333,3.0,40,0,1086
559697,210,20,10.5,17.0,100.0,1.0,51.0,2.0,30,0,420
559706,2814,146,19.273972602739725,242.0,63.72727272727273,11.0,80.1,10.0,65,0,5628
559706,2814,146,19.273972602739725,242.0,63.72727272727273,11.0,80.1,10.0,65,0,5628
559735,70,13,5.384615384615385,6.0,0.0,0.0,39.666666666666664,3.0,30,0,140
559744,675,62,10.887096774193548,45.0,84.0,5.0,76.0,6.0,65,0,1350
559770,4629,180,25.716666666666665,132.0,71.9090909090909,11.0,76.11111111111111,9.0,65,0,9258
559770,4629,180,25.716666666666665,132.0,71.9090909090909,11.0,76.11111111111111,9.0,65,0,9258
559808,54,8,6.75,14.0,0.0,0.0,68.0,1.0,40,0,108
559823,353,29,12.172413793103448,57.0,73.0,4.0,39.25,4.0,40,0,706
559826,228,10,22.8,34.0,0.0,0.0,0.0,0.0,40,0,456
559831,194,29,6.689655172413793,6.0,84.0,5.0,59.333333333333336,6.0,65,0,388
559838,360,18,20.0,49.0,0.0,0.0,0.0,0.0,40,0,720
559851,352,30,11.733333333333333,18.0,84.0,5.0,73.5,6.0,65,0,704
559855,720,61,11.80327868852459,22.0,0.0,0.0,75.33333333333333,3.0,30,0,1440
559861,2245,135,16.62962962962963,145.0,96.0,5.0,78.83333333333333,6.0,65,0,4490
559863,3452,144,23.97222222222222,201.0,90.54545454545455,11.0,87.77777777777777,9.0,85,0,6904
559863,3452,144,23.97222222222222,201.0,90.54545454545455,11.0,87.77777777777777,9.0,65,0,6904
559872,90,12,7.5,4.0,0.0,0.0,52.833333333333336,6.0,65,0,180
559903,2028,131,15.48091603053435,134.0,89.85714285714286,7.0,87.33333333333333,6.0,65,0,4056
559908,599,73,8.205479452054794,38.0,0.0,0.0,70.0,6.0,65,0,1198
559912,206,13,15.846153846153847,14.0,0.0,0.0,81.25,4.0,30,0,412
559912,206,13,15.846153846153847,14.0,0.0,0.0,81.25,4.0,30,0,412
559912,206,13,15.846153846153847,14.0,0.0,0.0,81.25,4.0,65,0,412
559930,2288,110,20.8,313.0,22.714285714285715,7.0,47.166666666666664,6.0,40,0,4576
559950,700,38,18.42105263157895,72.0,44.0,1.0,43.0,2.0,40,0,1400
559973,313,21,14.904761904761905,21.0,0.0,0.0,57.0,3.0,30,0,626
559977,150,8,18.75,10.0,0.0,0.0,73.0,1.0,40,0,300
559977,150,8,18.75,10.0,0.0,0.0,73.0,1.0,40,0,300
559989,206,7,29.428571428571427,47.0,0.0,0.0,44.0,1.0,40,0,412
559992,780,74,10.54054054054054,132.0,0.0,0.0,57.666666666666664,6.0,65,0,1560
560005,144,10,14.4,25.0,0.0,0.0,55.0,2.0,30,0,288
560012,113,8,14.125,3.0,90.0,2.0,64.0,4.0,40,0,226
560015,488,40,12.2,31.0,0.0,0.0,54.166666666666664,6.0,40,0,976
560024,615,52,11.826923076923077,103.0,92.0,7.0,93.66666666666667,6.0,85,0,1230
560030,259,25,10.36,43.0,40.0,1.0,61.0,2.0,40,0,518
560064,1684,105,16.038095238095238,136.0,51.25,4.0,56.75,4.0,40,0,3368
560065,762,63,12.095238095238095,59.0,77.0,4.0,0.0,0.0,65,0,1524
560074,748,58,12.89655172413793,18.0,100.0,5.0,72.16666666666667,6.0,65,0,1496
560075,529,38,13.921052631578947,104.0,80.0,1.0,67.4,5.0,65,0,1058
560089,912,29,31.448275862068964,47.0,0.0,0.0,55.6,5.0,65,0,1824
560114,6757,231,29.251082251082252,425.0,65.81818181818181,11.0,74.9,10.0,65,0,13514
560114,6757,231,29.251082251082252,425.0,65.81818181818181,11.0,74.9,10.0,65,0,13514
560117,225,29,7.758620689655173,18.0,80.0,4.0,36.25,8.0,30,0,450
560117,225,29,7.758620689655173,18.0,80.0,4.0,36.25,8.0,40,0,450
560127,26,5,5.2,10.0,0.0,0.0,0.0,0.0,30,0,52
560160,28,2,14.0,9.0,0.0,0.0,0.0,0.0,40,0,56
560170,735,32,22.96875,79.0,90.0,4.0,59.6,5.0,65,0,1470
560179,2991,191,15.659685863874346,425.0,89.57142857142857,7.0,82.0,5.0,65,0,5982
560185,262,16,16.375,13.0,0.0,0.0,0.0,0.0,30,0,524
560208,531,50,10.62,25.0,100.0,1.0,74.57142857142857,7.0,40,0,1062
560208,531,50,10.62,25.0,100.0,1.0,74.57142857142857,7.0,65,0,1062
560238,671,75,8.946666666666667,92.0,96.0,5.0,85.33333333333333,6.0,85,0,1342
560240,1391,127,10.952755905511811,79.0,81.85714285714286,7.0,78.66666666666667,6.0,65,0,2782
560243,2143,153,14.006535947712418,243.0,0.0,0.0,85.33333333333333,6.0,65,0,4286
560260,655,55,11.909090909090908,122.0,81.14285714285714,7.0,76.4,5.0,65,0,1310
560311,5338,203,26.295566502463053,432.0,91.45454545454545,11.0,93.8,10.0,85,0,10676
560311,5338,203,26.295566502463053,432.0,91.45454545454545,11.0,93.8,10.0,65,0,10676
560319,1846,95,19.431578947368422,22.0,100.0,5.0,68.5,6.0,65,0,3692
560335,1317,51,25.823529411764707,23.0,100.0,2.0,70.5,4.0,30,0,2634
560335,1317,51,25.823529411764707,23.0,100.0,2.0,70.5,4.0,40,0,2634
560347,1566,90,17.4,285.0,76.85714285714286,7.0,72.16666666666667,6.0,65,0,3132
560381,2089,118,17.703389830508474,122.0,84.14285714285714,7.0,73.33333333333333,6.0,65,0,4178
560384,66,4,16.5,25.0,0.0,0.0,0.0,0.0,30,0,132
560391,1423,100,14.23,193.0,87.14285714285714,7.0,92.0,6.0,65,0,2846
560399,97,5,19.4,6.0,74.0,7.0,73.8,5.0,30,0,194
560399,97,5,19.4,6.0,74.0,7.0,73.8,5.0,65,0,194
560423,145,12,12.083333333333334,24.0,0.0,0.0,42.5,2.0,30,0,290
560430,211,9,23.444444444444443,41.0,100.0,1.0,71.0,2.0,40,0,422
560444,1981,148,13.385135135135135,224.0,51.857142857142854,7.0,53.25,4.0,65,0,3962
560455,471,46,10.23913043478261,23.0,88.0,5.0,62.166666666666664,6.0,65,0,942
560458,713,43,16.58139534883721,51.0,0.0,0.0,80.83333333333333,6.0,30,0,1426
560458,713,43,16.58139534883721,51.0,0.0,0.0,80.83333333333333,6.0,65,0,1426
560468,855,88,9.715909090909092,70.0,64.0,5.0,73.4,5.0,65,0,1710
560486,1533,87,17.620689655172413,162.0,0.0,0.0,89.66666666666667,6.0,65,0,3066
560493,1256,73,17.205479452054796,107.0,0.0,0.0,92.4,5.0,65,0,2512
560494,1294,118,10.966101694915254,64.0,83.5,4.0,76.0,2.0,65,0,2588
560536,372,28,13.285714285714286,24.0,88.0,5.0,69.8,5.0,65,0,744
560554,271,20,13.55,22.0,41.25,4.0,43.0,4.0,40,0,542
560567,298,32,9.3125,44.0,68.0,5.0,65.66666666666667,6.0,65,0,596
560597,1211,45,26.91111111111111,44.0,0.0,0.0,89.0,5.0,85,0,2422
560652,744,28,26.571428571428573,16.0,0.0,0.0,75.6,5.0,65,0,1488
560676,260,31,8.387096774193548,20.0,40.0,4.0,48.333333333333336,6.0,40,0,520
560723,58,6,9.666666666666666,13.0,0.0,0.0,73.25,4.0,30,0,116
560723,58,6,9.666666666666666,13.0,0.0,0.0,73.25,4.0,65,0,116
560743,1144,86,13.30232558139535,113.0,76.25,4.0,67.75,4.0,30,0,2288
560759,1158,138,8.391304347826088,175.0,0.0,0.0,67.55555555555556,9.0,65,0,2316
560759,1158,138,8.391304347826088,175.0,0.0,0.0,67.55555555555556,9.0,65,0,2316
560773,1307,82,15.939024390243903,81.0,100.0,5.0,82.2,5.0,65,0,2614
560784,1192,96,12.416666666666666,210.0,55.8,5.0,69.75,8.0,30,0,2384
560784,1192,96,12.416666666666666,210.0,55.8,5.0,69.75,8.0,40,0,2384
560784,1192,96,12.416666666666666,210.0,55.8,5.0,69.75,8.0,65,0,2384
560870,166,9,18.444444444444443,20.0,0.0,0.0,76.0,1.0,30,0,332
560879,2832,166,17.06024096385542,148.0,67.0,4.0,73.3,10.0,65,0,5664
560879,2832,166,17.06024096385542,148.0,67.0,4.0,73.3,10.0,65,0,5664
560891,110,11,10.0,6.0,0.0,0.0,63.0,1.0,40,0,220
560920,378,30,12.6,40.0,0.0,0.0,75.0,2.0,30,0,756
560920,378,30,12.6,40.0,0.0,0.0,75.0,2.0,30,0,756
560944,187,17,11.0,14.0,0.0,0.0,64.83333333333333,6.0,65,0,374
560948,976,60,16.266666666666666,36.0,0.0,0.0,48.333333333333336,6.0,40,0,1952
560951,411,23,17.869565217391305,11.0,50.0,1.0,0.0,0.0,40,0,822
560951,411,23,17.869565217391305,11.0,50.0,1.0,0.0,0.0,40,0,822
560968,1193,121,9.859504132231406,101.0,96.0,5.0,90.0,6.0,85,0,2386
560970,611,47,13.0,62.0,80.0,4.0,87.83333333333333,6.0,65,0,1222
561009,1409,106,13.29245283018868,128.0,83.72727272727273,11.0,89.75,8.0,65,0,2818
561009,1409,106,13.29245283018868,128.0,83.72727272727273,11.0,89.75,8.0,65,0,2818
561060,1815,136,13.345588235294118,173.0,92.0,5.0,80.5,6.0,65,0,3630
561061,209,23,9.08695652173913,9.0,80.0,5.0,75.66666666666667,6.0,65,0,418
561072,1265,65,19.46153846153846,104.0,0.0,0.0,91.33333333333333,6.0,65,0,2530
561088,693,58,11.948275862068966,74.0,71.5,6.0,63.6,5.0,30,0,1386
561113,294,17,17.294117647058822,20.0,45.5,2.0,90.0,1.0,30,0,588
561138,720,46,15.652173913043478,55.0,100.0,5.0,74.16666666666667,6.0,65,0,1440
561161,811,55,14.745454545454546,76.0,96.0,5.0,92.33333333333333,6.0,85,0,1622
561164,2424,144,16.833333333333332,106.0,88.0,5.0,87.33333333333333,6.0,85,0,4848
561166,1113,99,11.242424242424242,35.0,92.0,5.0,81.66666666666667,6.0,85,0,2226
561167,1412,101,13.98019801980198,89.0,72.0,5.0,78.83333333333333,6.0,65,0,2824
561195,5279,192,27.494791666666668,313.0,68.25,4.0,68.3,10.0,65,0,10558
561195,5279,192,27.494791666666668,313.0,68.25,4.0,68.3,10.0,65,0,10558
561206,783,40,19.575,21.0,0.0,0.0,50.8,5.0,65,0,1566
561208,405,47,8.617021276595745,46.0,89.0,1.0,72.5,12.0,65,0,810
561208,405,47,8.617021276595745,46.0,89.0,1.0,72.5,12.0,40,0,810
561208,405,47,8.617021276595745,46.0,89.0,1.0,72.5,12.0,65,0,810
561272,69,8,8.625,5.0,0.0,0.0,24.0,1.0,40,0,138
561312,1115,110,10.136363636363637,40.0,100.0,5.0,78.0,6.0,85,0,2230
561343,607,67,9.059701492537313,30.0,80.0,5.0,68.66666666666667,6.0,65,0,1214
561363,859,53,16.20754716981132,164.0,65.0,4.0,82.5,8.0,65,0,1718
561363,859,53,16.20754716981132,164.0,65.0,4.0,82.5,8.0,65,0,1718
561366,396,17,23.294117647058822,44.0,80.0,1.0,78.5,2.0,30,0,792
561437,426,55,7.745454545454545,41.0,96.0,5.0,89.83333333333333,6.0,65,0,852
561444,1240,101,12.277227722772277,35.0,92.0,5.0,83.0,6.0,65,0,2480
561445,1337,86,15.546511627906977,143.0,100.0,5.0,92.33333333333333,6.0,65,0,2674
561448,381,27,14.11111111111111,13.0,96.0,5.0,80.5,6.0,65,0,762
561452,1641,121,13.561983471074381,116.0,96.0,5.0,83.16666666666667,6.0,85,0,3282
561455,854,56,15.25,30.0,95.0,4.0,72.4,5.0,65,0,1708
561457,1062,104,10.211538461538462,83.0,88.0,5.0,65.83333333333333,6.0,65,0,2124
561458,592,60,9.866666666666667,8.0,100.0,5.0,72.33333333333333,6.0,65,0,1184
561459,760,54,14.074074074074074,47.0,96.0,5.0,87.6,5.0,85,0,1520
561461,746,73,10.219178082191782,36.0,88.0,5.0,74.66666666666667,6.0,65,0,1492
561467,453,19,23.842105263157894,14.0,0.0,0.0,0.0,0.0,30,0,906
561476,1924,114,16.87719298245614,80.0,89.5,4.0,89.7,10.0,65,0,3848
561476,1924,114,16.87719298245614,80.0,89.5,4.0,89.7,10.0,65,0,3848
561503,417,29,14.379310344827585,68.0,0.0,0.0,35.5,2.0,30,0,834
561515,360,22,16.363636363636363,50.0,0.0,0.0,71.83333333333333,6.0,65,0,720
561534,2406,109,22.073394495412845,106.0,96.0,5.0,78.6,5.0,65,0,4812
561549,392,35,11.2,34.0,100.0,1.0,67.5,2.0,40,0,784
561559,2196,78,28.153846153846153,42.0,62.25,4.0,87.0,8.0,65,0,4392
561559,2196,78,28.153846153846153,42.0,62.25,4.0,87.0,8.0,65,0,4392
561560,894,44,20.318181818181817,37.0,80.0,3.0,73.0,2.0,40,0,1788
561591,328,41,8.0,34.0,92.0,5.0,77.16666666666667,6.0,65,0,656
561608,938,80,11.725,151.0,0.0,0.0,35.4,5.0,65,0,1876
561618,1678,95,17.66315789473684,66.0,0.0,0.0,67.0,5.0,65,0,3356
561640,617,41,15.048780487804878,83.0,88.0,5.0,87.16666666666667,6.0,85,0,1234
561674,14,2,7.0,6.0,0.0,0.0,0.0,0.0,30,0,28
561674,14,2,7.0,6.0,0.0,0.0,0.0,0.0,40,0,28
561711,626,25,25.04,104.0,93.33333333333333,3.0,42.5,4.0,40,0,1252
561713,806,40,20.15,138.0,76.0,5.0,52.333333333333336,6.0,65,0,1612
561715,430,29,14.827586206896552,35.0,80.0,5.0,42.4,5.0,40,0,860
561716,893,57,15.666666666666666,15.0,80.0,5.0,52.4,5.0,65,0,1786
561718,66,4,16.5,12.0,0.0,0.0,65.0,1.0,40,0,132
561734,1548,134,11.552238805970148,161.0,87.85714285714286,7.0,78.83333333333333,12.0,30,0,3096
561734,1548,134,11.552238805970148,161.0,87.85714285714286,7.0,78.83333333333333,12.0,85,0,3096
561752,618,22,28.09090909090909,60.0,0.0,0.0,76.2,5.0,65,0,1236
561774,2101,95,22.11578947368421,62.0,73.5,4.0,80.375,8.0,65,0,4202
561774,2101,95,22.11578947368421,62.0,73.5,4.0,80.375,8.0,85,0,4202
561807,3002,118,25.440677966101696,242.0,0.0,0.0,93.5,6.0,85,0,6004
561810,1435,106,13.537735849056604,53.0,0.0,0.0,76.6,5.0,65,0,2870
561819,2716,206,13.184466019417476,151.0,0.0,0.0,91.5,6.0,85,0,5432
561823,481,59,8.152542372881356,40.0,0.0,0.0,43.0,3.0,30,0,962
561823,481,59,8.152542372881356,40.0,0.0,0.0,43.0,3.0,30,0,962
561826,971,44,22.068181818181817,73.0,71.0,4.0,82.0,8.0,65,0,1942
561826,971,44,22.068181818181817,73.0,71.0,4.0,82.0,8.0,65,0,1942
561841,1711,129,13.263565891472869,56.0,92.0,5.0,69.0,6.0,65,0,3422
561848,532,32,16.625,66.0,67.0,4.0,57.5,4.0,40,0,1064
561848,532,32,16.625,66.0,67.0,4.0,57.5,4.0,30,0,1064
561848,532,32,16.625,66.0,67.0,4.0,57.5,4.0,40,0,1064
561881,2439,183,13.327868852459016,157.0,0.0,0.0,96.83333333333333,6.0,85,0,4878
561905,947,58,16.32758620689655,95.0,0.0,0.0,52.8,5.0,30,0,1894
561906,195,11,17.727272727272727,24.0,0.0,0.0,0.0,0.0,30,0,390
561913,2217,89,24.910112359550563,361.0,57.75,4.0,71.55555555555556,9.0,65,0,4434
561913,2217,89,24.910112359550563,361.0,57.75,4.0,71.55555555555556,9.0,65,0,4434
561953,302,27,11.185185185185185,17.0,80.0,5.0,74.5,6.0,65,0,604
561955,1858,123,15.105691056910569,136.0,0.0,0.0,82.33333333333333,6.0,65,0,3716
561978,345,47,7.340425531914893,34.0,96.0,5.0,81.5,6.0,85,0,690
561979,65,12,5.416666666666667,4.0,0.0,0.0,68.8,5.0,65,0,130
562064,669,45,14.866666666666667,56.0,75.71428571428571,7.0,63.714285714285715,7.0,40,0,1338
562064,669,45,14.866666666666667,56.0,75.71428571428571,7.0,63.714285714285715,7.0,30,0,1338
562064,669,45,14.866666666666667,56.0,75.71428571428571,7.0,63.714285714285715,7.0,65,0,1338
562090,730,58,12.586206896551724,104.0,84.0,5.0,64.0,6.0,65,0,1460
562100,582,47,12.382978723404255,45.0,0.0,0.0,24.2,5.0,30,0,1164
562100,582,47,12.382978723404255,45.0,0.0,0.0,24.2,5.0,30,0,1164
562112,161,11,14.636363636363637,10.0,0.0,0.0,89.33333333333333,6.0,85,0,322
562139,39,2,19.5,7.0,0.0,0.0,0.0,0.0,30,0,78
562239,1900,106,17.92452830188679,32.0,0.0,0.0,59.75,4.0,65,0,3800
562248,182,15,12.133333333333333,18.0,0.0,0.0,60.0,1.0,40,0,364
562270,2944,129,22.82170542635659,67.0,92.0,5.0,75.0,6.0,65,0,5888
562437,1168,118,9.898305084745763,103.0,44.0,1.0,70.5,4.0,30,0,2336
562437,1168,118,9.898305084745763,103.0,44.0,1.0,70.5,4.0,65,0,2336
562450,865,66,13.106060606060606,74.0,76.25,4.0,0.0,0.0,65,0,1730
562456,714,60,11.9,39.0,100.0,2.0,75.66666666666667,3.0,40,0,1428
562465,681,86,7.9186046511627906,123.0,92.0,5.0,79.6,5.0,65,0,1362
562489,1476,82,18.0,24.0,96.0,5.0,80.33333333333333,6.0,85,0,2952
562490,680,72,9.444444444444445,55.0,0.0,0.0,48.4,5.0,30,0,1360
562494,67,7,9.571428571428571,15.0,0.0,0.0,0.0,0.0,30,0,134
562495,648,46,14.08695652173913,37.0,92.0,5.0,74.16666666666667,6.0,40,0,1296
562561,282,14,20.142857142857142,5.0,0.0,0.0,0.0,0.0,30,0,564
562585,225,21,10.714285714285714,5.0,48.0,2.0,52.0,1.0,30,0,450
562585,225,21,10.714285714285714,5.0,48.0,2.0,52.0,1.0,30,0,450
562632,415,25,16.6,42.0,0.0,0.0,73.4,5.0,65,0,830
562643,212,12,17.666666666666668,7.0,0.0,0.0,64.0,2.0,30,0,424
562708,577,31,18.612903225806452,50.0,0.0,0.0,64.4,5.0,30,0,1154
562728,1643,107,15.355140186915888,129.0,0.0,0.0,87.0,6.0,65,0,3286
562783,401,33,12.151515151515152,22.0,100.0,2.0,71.0,2.0,30,0,802
562825,545,36,15.13888888888889,38.0,62.0,3.0,70.5,6.0,65,0,1090
562825,545,36,15.13888888888889,38.0,62.0,3.0,70.5,6.0,65,0,1090
562857,2998,135,22.20740740740741,449.0,80.0,5.0,68.66666666666667,6.0,65,0,5996
562884,3225,102,31.61764705882353,69.0,78.75,4.0,71.0,4.0,65,0,6450
562929,1143,38,30.07894736842105,121.0,0.0,0.0,25.0,1.0,30,0,2286
562929,1143,38,30.07894736842105,121.0,0.0,0.0,25.0,1.0,40,0,2286
563016,2762,140,19.728571428571428,96.0,91.25,4.0,92.5,10.0,65,0,5524
563016,2762,140,19.728571428571428,96.0,91.25,4.0,92.5,10.0,65,0,5524
563027,816,46,17.73913043478261,54.0,0.0,0.0,42.8,5.0,65,0,1632
563046,527,50,10.54,40.0,63.5,4.0,57.0,7.0,65,0,1054
563046,527,50,10.54,40.0,63.5,4.0,57.0,7.0,65,0,1054
563051,502,25,20.08,44.0,72.4,10.0,75.0,7.0,65,0,1004
563051,502,25,20.08,44.0,72.4,10.0,75.0,7.0,65,0,1004
563081,1037,35,29.62857142857143,66.0,0.0,0.0,64.83333333333333,6.0,65,0,2074
563157,58,6,9.666666666666666,1.0,80.0,1.0,29.333333333333332,3.0,30,0,116
563174,33,4,8.25,2.0,60.0,1.0,65.0,1.0,40,0,66
563230,364,41,8.878048780487806,17.0,88.0,2.0,91.75,4.0,30,0,728
563230,364,41,8.878048780487806,17.0,88.0,2.0,91.75,4.0,85,0,728
563302,1336,68,19.647058823529413,65.0,0.0,0.0,42.6,5.0,65,0,2672
563321,462,22,21.0,31.0,89.66666666666667,3.0,82.875,8.0,65,0,924
563321,462,22,21.0,31.0,89.66666666666667,3.0,82.875,8.0,65,0,924
563330,713,68,10.485294117647058,31.0,100.0,5.0,91.2,5.0,65,0,1426
563363,308,17,18.11764705882353,29.0,50.0,4.0,57.5,6.0,65,0,616
563374,920,94,9.787234042553191,13.0,86.66666666666667,3.0,56.0,4.0,40,0,1840
563413,718,61,11.770491803278688,36.0,92.0,5.0,77.0,6.0,85,0,1436
563430,6,1,6.0,0.0,0.0,0.0,0.0,0.0,30,0,12
563430,6,1,6.0,0.0,0.0,0.0,0.0,0.0,30,0,12
563487,1068,52,20.53846153846154,21.0,92.0,5.0,67.83333333333333,6.0,65,0,2136
563556,37,6,6.166666666666667,3.0,0.0,0.0,0.0,0.0,30,0,74
563631,163,7,23.285714285714285,9.0,30.0,1.0,0.0,0.0,40,0,326
563631,163,7,23.285714285714285,9.0,30.0,1.0,0.0,0.0,40,0,326
563675,2181,149,14.63758389261745,358.0,0.0,0.0,88.0,5.0,65,0,4362
563706,1185,93,12.741935483870968,204.0,96.0,5.0,60.666666666666664,6.0,65,0,2370
563718,434,32,13.5625,58.0,0.0,0.0,41.333333333333336,3.0,30,0,868
563733,343,28,12.25,29.0,72.0,5.0,58.166666666666664,6.0,65,0,686
563735,558,41,13.609756097560975,106.0,100.0,5.0,65.5,6.0,65,0,1116
563754,207,21,9.857142857142858,13.0,88.0,5.0,70.0,6.0,65,0,414
563763,303,19,15.947368421052632,60.0,0.0,0.0,81.8,5.0,65,0,606
563769,217,25,8.68,13.0,44.0,5.0,54.166666666666664,6.0,40,0,434
563770,369,27,13.666666666666666,26.0,0.0,0.0,84.75,4.0,40,0,738
563794,456,49,9.306122448979592,49.0,100.0,5.0,80.33333333333333,6.0,65,0,912
563819,952,85,11.2,45.0,51.5,2.0,67.0,9.0,65,0,1904
563819,952,85,11.2,45.0,51.5,2.0,67.0,9.0,65,0,1904
563820,1105,88,12.556818181818182,87.0,0.0,0.0,70.4,5.0,65,0,2210
563847,245,25,9.8,30.0,0.0,0.0,70.0,5.0,30,0,490
563847,245,25,9.8,30.0,0.0,0.0,70.0,5.0,40,0,490
563862,670,78,8.58974358974359,69.0,0.0,0.0,72.25,4.0,40,0,1340
563874,2980,110,27.09090909090909,93.0,96.0,5.0,90.83333333333333,6.0,85,0,5960
563877,1150,55,20.90909090909091,55.0,100.0,4.0,75.83333333333333,6.0,65,0,2300
563878,2591,84,30.845238095238095,127.0,92.0,5.0,68.5,6.0,65,0,5182
563879,413,29,14.241379310344827,16.0,80.0,4.0,59.666666666666664,6.0,65,0,826
563888,574,47,12.212765957446809,34.0,0.0,0.0,37.833333333333336,6.0,30,0,1148
563920,634,53,11.962264150943396,42.0,76.0,3.0,0.0,0.0,65,0,1268
563951,246,8,30.75,44.0,0.0,0.0,0.0,0.0,30,0,492
563967,264,17,15.529411764705882,16.0,10.0,1.0,63.2,5.0,30,0,528
563967,264,17,15.529411764705882,16.0,10.0,1.0,63.2,5.0,30,0,528
563967,264,17,15.529411764705882,16.0,10.0,1.0,63.2,5.0,65,0,528
563971,1190,147,8.095238095238095,74.0,0.0,0.0,89.83333333333333,6.0,65,0,2380
563986,779,88,8.852272727272727,66.0,85.0,4.0,63.0,4.0,40,0,1558
563987,562,58,9.689655172413794,54.0,76.0,5.0,69.16666666666667,6.0,65,0,1124
564081,188,16,11.75,16.0,0.0,0.0,32.333333333333336,3.0,40,0,376
564105,2592,178,14.561797752808989,87.0,96.0,5.0,80.0,6.0,65,0,5184
564115,6342,258,24.58139534883721,124.0,0.0,0.0,68.4,5.0,85,0,12684
564129,157,20,7.85,19.0,95.0,4.0,71.0,6.0,65,0,314
564144,242,14,17.285714285714285,11.0,85.0,4.0,75.66666666666667,6.0,65,0,484
564213,2269,123,18.447154471544714,97.0,89.66666666666667,3.0,65.4,10.0,65,0,4538
564213,2269,123,18.447154471544714,97.0,89.66666666666667,3.0,65.4,10.0,65,0,4538
564245,645,52,12.403846153846153,137.0,80.0,4.0,80.2,5.0,65,0,1290
564268,665,43,15.465116279069768,32.0,88.0,5.0,64.66666666666667,6.0,65,0,1330
564278,2405,120,20.041666666666668,126.0,0.0,0.0,65.2,5.0,65,0,4810
564325,266,21,12.666666666666666,12.0,0.0,0.0,69.0,1.0,30,0,532
564325,266,21,12.666666666666666,12.0,0.0,0.0,69.0,1.0,30,0,532
564356,908,72,12.61111111111111,68.0,56.0,1.0,60.4,5.0,30,0,1816
564356,908,72,12.61111111111111,68.0,56.0,1.0,60.4,5.0,65,0,1816
564409,224,26,8.615384615384615,33.0,100.0,5.0,81.16666666666667,6.0,65,0,448
564450,224,32,7.0,9.0,0.0,0.0,59.2,5.0,40,0,448
564454,37,5,7.4,3.0,0.0,0.0,72.0,1.0,40,0,74
564465,69,6,11.5,12.0,37.0,1.0,66.0,1.0,40,0,138
564596,274,21,13.047619047619047,9.0,80.0,4.0,58.6,5.0,30,0,548
564626,299,28,10.678571428571429,45.0,80.0,4.0,63.2,5.0,40,0,598
564643,55,10,5.5,5.0,0.0,0.0,45.0,2.0,30,0,110
564643,55,10,5.5,5.0,0.0,0.0,45.0,2.0,30,0,110
564649,772,37,20.864864864864863,32.0,35.25,4.0,0.0,0.0,40,0,1544
564700,147,15,9.8,6.0,30.0,1.0,89.25,4.0,30,0,294
564700,147,15,9.8,6.0,30.0,1.0,89.25,4.0,65,0,294
564712,568,26,21.846153846153847,51.0,0.0,0.0,56.0,1.0,30,0,1136
564714,324,31,10.451612903225806,10.0,52.5,2.0,73.83333333333333,6.0,40,0,648
564714,324,31,10.451612903225806,10.0,52.5,2.0,73.83333333333333,6.0,65,0,648
564792,615,71,8.661971830985916,53.0,95.0,4.0,74.2,5.0,40,0,1230
564898,465,42,11.071428571428571,109.0,100.0,4.0,75.66666666666667,6.0,85,0,930
564906,473,95,4.978947368421053,40.0,72.0,5.0,75.4,5.0,65,0,946
564931,176,13,13.538461538461538,15.0,71.5,2.0,0.0,0.0,30,0,352
564958,929,66,14.075757575757576,55.0,70.0,4.0,72.0,5.0,65,0,1858
564970,13,3,4.333333333333333,0.0,0.0,0.0,0.0,0.0,30,0,26
564972,78,5,15.6,8.0,0.0,0.0,0.0,0.0,30,0,156
565009,239,28,8.535714285714286,17.0,90.0,2.0,68.33333333333333,3.0,40,0,478
565066,721,36,20.02777777777778,41.0,61.0,3.0,32.5,2.0,30,0,1442
565109,19,3,6.333333333333333,5.0,83.28571428571429,7.0,83.8,5.0,30,0,38
565109,19,3,6.333333333333333,5.0,83.28571428571429,7.0,83.8,5.0,85,0,38
565158,328,12,27.333333333333332,12.0,0.0,0.0,73.66666666666667,6.0,65,0,656
565175,1040,113,9.20353982300885,21.0,0.0,0.0,71.8,5.0,65,0,2080
