student_id,all_clicks,active_days,access_frequency,material_clicks,avg_quiz_score,quiz_attempts,avg_assignment_score,assignment_submissions,final_grade,total_time_spent,procrastination_index,late_submission_count,max_burnout_score,avg_burnout_score,spike_count,crash_count,decline_weeks,avg_instability,max_instability,burnout_weeks,total_weeks,burnout_week_ratio,burnout_risk,burnout_probability,burnout_predicted,risk_level
587906,3919,175,22.394285714285715,202.0,79.5,4.0,98.75,4.0,85,7838,1.375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
587911,1483,94,15.77659574468085,97.0,81.75,4.0,88.5,8.0,65,2966,-0.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
587911,1483,94,15.77659574468085,97.0,81.75,4.0,88.5,8.0,85,2966,-0.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
587923,432,38,11.36842105263158,55.0,75.0,4.0,69.66666666666667,6.0,65,864,-1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
587961,708,36,19.666666666666668,32.0,50.0,2.0,28.75,4.0,40,1416,-2.6666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
587985,301,31,9.709677419354838,28.0,100.0,5.0,73.16666666666667,6.0,85,602,5.181818181818182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
587989,5634,194,29.04123711340206,323.0,0.0,0.0,87.0,6.0,65,11268,5.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588013,390,20,19.5,28.0,0.0,0.0,75.0,1.0,30,780,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588033,1133,70,16.185714285714287,66.0,83.0,3.0,86.625,8.0,30,2266,0.0833333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588033,1133,70,16.185714285714287,66.0,83.0,3.0,86.625,8.0,65,2266,0.0833333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588039,219,20,10.95,10.0,85.0,4.0,73.5,4.0,65,438,-5.555555555555555,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588059,111,3,37.0,6.0,0.0,0.0,0.0,0.0,30,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588062,158,8,19.75,12.0,0.0,0.0,100.0,1.0,30,316,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588086,635,59,10.76271186440678,48.0,0.0,0.0,83.83333333333333,6.0,65,1270,6.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588100,773,75,10.306666666666668,72.0,87.25,4.0,83.25,4.0,65,1546,-2.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588117,1231,58,21.224137931034484,32.0,88.0,5.0,83.0,6.0,85,2462,0.8181818181818182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588125,371,25,14.84,42.0,30.0,1.0,86.75,4.0,30,742,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588125,371,25,14.84,42.0,30.0,1.0,86.75,4.0,65,742,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588132,4189,244,17.168032786885245,220.0,0.0,0.0,88.83333333333333,6.0,65,8378,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588146,2162,109,19.834862385321102,225.0,0.0,0.0,54.4,5.0,40,4324,3.1666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588166,179,20,8.95,12.0,0.0,0.0,39.0,3.0,30,358,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588170,847,41,20.65853658536585,35.0,71.0,3.0,85.0,2.0,30,1694,-1.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588178,4477,176,25.4375,247.0,88.0,2.0,89.25,8.0,30,8954,8.363636363636363,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588178,4477,176,25.4375,247.0,88.0,2.0,89.25,8.0,65,8954,8.363636363636363,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588182,600,23,26.08695652173913,49.0,0.0,0.0,76.33333333333333,3.0,40,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588197,515,18,28.61111111111111,59.0,0.0,0.0,0.0,0.0,30,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588198,216,20,10.8,8.0,0.0,0.0,74.66666666666667,6.0,65,432,3.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588207,405,8,50.625,30.0,0.0,0.0,100.0,1.0,40,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588208,1845,97,19.02061855670103,182.0,0.0,0.0,78.0,5.0,65,3690,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588219,1348,128,10.53125,38.0,39.25,4.0,57.5,10.0,40,2696,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588219,1348,128,10.53125,38.0,39.25,4.0,57.5,10.0,65,2696,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588251,619,48,12.895833333333334,10.0,0.0,0.0,46.4,5.0,40,1238,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588261,5,2,2.5,1.0,90.71428571428572,7.0,90.8,5.0,30,10,63.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588261,5,2,2.5,1.0,90.71428571428572,7.0,90.8,5.0,65,10,63.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588265,518,20,25.9,26.0,86.66666666666667,3.0,70.66666666666667,6.0,65,1036,-0.2222222222222222,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588274,7797,201,38.791044776119406,154.0,99.0,4.0,97.75,8.0,85,15594,3.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588293,1629,157,10.375796178343949,111.0,0.0,0.0,79.4,5.0,65,3258,-5.285714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588302,1577,113,13.95575221238938,109.0,100.0,5.0,77.5,6.0,65,3154,-0.7272727272727273,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588321,238,27,8.814814814814815,14.0,73.33333333333333,3.0,62.0,4.0,30,476,-0.4285714285714285,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588352,2249,219,10.269406392694064,118.0,0.0,0.0,85.16666666666667,6.0,65,4498,4.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588355,534,52,10.26923076923077,66.0,88.0,5.0,79.16666666666667,6.0,65,1068,-0.6363636363636364,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588397,107,14,7.642857142857143,5.0,0.0,0.0,23.83333333333333,6.0,40,214,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588402,1763,73,24.15068493150685,95.0,66.0,4.0,77.5,8.0,40,3526,-2.333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588402,1763,73,24.15068493150685,95.0,66.0,4.0,77.5,8.0,65,3526,-2.333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588430,1563,132,11.840909090909092,167.0,55.0,3.0,70.7,10.0,65,3126,1.1428571428571428,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588432,103,6,17.166666666666668,34.0,0.0,0.0,65.0,1.0,40,206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588445,44,5,8.8,15.0,0.0,0.0,0.0,0.0,30,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588459,196,17,11.529411764705882,5.0,80.0,2.0,48.333333333333336,3.0,40,392,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588460,3426,140,24.47142857142857,176.0,58.5,2.0,64.66666666666667,6.0,30,6852,-1.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588460,3426,140,24.47142857142857,176.0,58.5,2.0,64.66666666666667,6.0,40,6852,-1.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588464,228,10,22.8,22.0,43.0,2.0,32.5,2.0,30,456,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588473,1224,64,19.125,50.0,87.0,4.0,95.75,4.0,85,2448,-0.625,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588477,5183,217,23.88479262672811,33.0,0.0,0.0,76.8,5.0,65,10366,1.4,0.0,0.6754267064723541,0.3036871905900926,5.0,4.0,22.0,0.050215118542992,0.1096956371618926,17.0,34.0,0.5,1,1.0,1,High Risk
588482,3109,166,18.728915662650603,204.0,70.0,4.0,79.9,10.0,65,6218,1.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588482,3109,166,18.728915662650603,204.0,70.0,4.0,79.9,10.0,85,6218,1.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588484,185,13,14.23076923076923,10.0,92.0,5.0,69.4,5.0,65,370,-4.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588485,1,1,1.0,0.0,0.0,0.0,0.0,0.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588493,2491,166,15.00602409638554,60.0,77.0,3.0,73.44444444444444,9.0,40,4982,1.4615384615384617,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588493,2491,166,15.00602409638554,60.0,77.0,3.0,73.44444444444444,9.0,65,4982,1.4615384615384617,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588495,4,2,2.0,0.0,0.0,0.0,0.0,0.0,30,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588524,426,35,12.17142857142857,27.0,54.25,4.0,77.75,8.0,65,852,0.0833333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588524,426,35,12.17142857142857,27.0,54.25,4.0,77.75,8.0,85,852,0.0833333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588537,324,23,14.08695652173913,32.0,0.0,0.0,49.0,1.0,30,648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588540,9486,262,36.20610687022901,1101.0,0.0,0.0,94.5,6.0,85,18972,17.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588556,764,65,11.753846153846156,41.0,0.0,0.0,53.142857142857146,7.0,40,1528,2.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588556,764,65,11.753846153846156,41.0,0.0,0.0,53.142857142857146,7.0,65,1528,2.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588566,1902,104,18.28846153846154,71.0,79.33333333333333,3.0,70.0,9.0,40,3804,2.6923076923076925,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588566,1902,104,18.28846153846154,71.0,79.33333333333333,3.0,70.0,9.0,65,3804,2.6923076923076925,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588590,260,14,18.571428571428573,16.0,50.0,2.0,0.0,0.0,40,520,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588592,151,30,5.033333333333333,36.0,60.0,1.0,51.0,2.0,30,302,-6.333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588642,475,41,11.585365853658535,32.0,76.0,5.0,78.66666666666667,6.0,65,950,-1.181818181818182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588676,2520,82,30.73170731707317,100.0,63.0,4.0,71.0,8.0,65,5040,-0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588685,95,9,10.555555555555555,5.0,90.0,2.0,59.0,2.0,30,190,-0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588685,95,9,10.555555555555555,5.0,90.0,2.0,59.0,2.0,40,190,-0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588691,3,1,3.0,0.0,0.0,0.0,0.0,0.0,30,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588707,3749,135,27.77037037037037,272.0,84.0,4.0,91.7,10.0,85,7498,2.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588710,142,9,15.77777777777778,11.0,20.0,1.0,80.5,4.0,30,284,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588710,142,9,15.77777777777778,11.0,20.0,1.0,80.5,4.0,65,284,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588713,9,3,3.0,4.0,0.0,0.0,0.0,0.0,40,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588749,213,13,16.384615384615383,9.0,0.0,0.0,0.0,0.0,30,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588752,390,28,13.928571428571429,35.0,0.0,0.0,63.4,5.0,40,780,-0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588765,3785,118,32.07627118644068,241.0,70.75,4.0,82.375,8.0,65,7570,-0.8333333333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588775,7067,259,27.285714285714285,58.0,0.0,0.0,82.8,5.0,65,14134,1.2,0.0,0.7457251973085764,0.2736770006936833,7.0,2.0,21.0,0.0830349941357947,0.2087552837985986,23.0,39.0,0.5897435897435898,1,1.0,1,High Risk
588824,2862,135,21.2,332.0,100.0,1.0,68.16666666666667,6.0,30,5724,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588824,2862,135,21.2,332.0,100.0,1.0,68.16666666666667,6.0,65,5724,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588842,1969,98,20.09183673469388,106.0,87.0,4.0,32.0,1.0,65,3938,-2.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588846,563,33,17.060606060606062,41.0,42.66666666666666,3.0,0.0,0.0,40,1126,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588850,1301,120,10.841666666666669,72.0,0.0,0.0,81.0,6.0,65,2602,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588883,1196,116,10.310344827586206,105.0,100.0,5.0,80.66666666666667,6.0,85,2392,0.9090909090909092,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588884,947,105,9.01904761904762,57.0,0.0,0.0,79.66666666666667,6.0,30,1894,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588910,907,191,4.74869109947644,20.0,100.0,5.0,85.83333333333333,6.0,65,1814,-2.1818181818181817,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588944,986,78,12.64102564102564,70.0,86.66666666666667,6.0,85.875,8.0,65,1972,23.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588956,284,29,9.79310344827586,25.0,72.0,3.0,0.0,0.0,65,568,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
588991,37,7,5.285714285714286,4.0,0.0,0.0,100.0,1.0,40,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589007,63,2,31.5,0.0,0.0,0.0,0.0,0.0,30,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589019,1467,126,11.642857142857142,82.0,0.0,0.0,76.33333333333333,6.0,65,2934,4.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589067,514,37,13.891891891891891,103.0,80.0,5.0,64.16666666666667,6.0,65,1028,-0.6363636363636364,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589123,1008,70,14.4,36.0,88.0,5.0,73.83333333333333,6.0,65,2016,-0.7272727272727273,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589133,865,91,9.505494505494504,24.0,0.0,0.0,64.8,5.0,65,1730,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589154,33,5,6.6,3.0,0.0,0.0,49.0,1.0,30,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589171,224,10,22.4,19.0,0.0,0.0,61.0,2.0,40,448,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589212,53,6,8.833333333333334,5.0,0.0,0.0,0.0,0.0,30,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589216,32,2,16.0,8.0,0.0,0.0,0.0,0.0,30,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589220,3221,155,20.780645161290323,248.0,0.0,0.0,82.5,6.0,65,6442,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589223,19,3,6.333333333333333,4.0,0.0,0.0,77.5,4.0,30,38,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589223,19,3,6.333333333333333,4.0,0.0,0.0,77.5,4.0,65,38,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589296,6099,215,28.36744186046512,74.0,96.0,5.0,80.0,6.0,65,12198,0.0909090909090909,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589302,949,104,9.125,48.0,92.0,5.0,82.16666666666667,6.0,65,1898,0.2727272727272727,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589327,943,45,20.95555555555556,64.0,40.0,4.0,64.0,9.0,30,1886,-0.6923076923076923,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589327,943,45,20.95555555555556,64.0,40.0,4.0,64.0,9.0,65,1886,-0.6923076923076923,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589333,512,57,8.982456140350877,35.0,88.0,5.0,70.0,5.0,65,1024,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589390,1642,114,14.403508771929824,39.0,86.5,4.0,0.0,0.0,65,3284,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589411,2057,100,20.57,158.0,96.0,5.0,74.66666666666667,6.0,85,4114,4.2727272727272725,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589438,805,53,15.18867924528302,23.0,100.0,4.0,0.0,0.0,65,1610,-3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589441,190,24,7.916666666666667,19.0,22.0,1.0,54.25,8.0,30,380,-2.111111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589444,481,33,14.575757575757576,36.0,100.0,4.0,78.66666666666667,6.0,85,962,-1.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589445,56,4,14.0,5.0,0.0,0.0,0.0,0.0,30,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589458,2581,116,22.25,138.0,0.0,0.0,75.33333333333333,6.0,65,5162,11.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589463,6195,112,55.3125,477.0,76.0,3.0,48.5,2.0,65,12390,-3.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589471,271,32,8.46875,52.0,100.0,1.0,76.0,2.0,30,542,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589503,798,81,9.851851851851851,68.0,0.0,0.0,79.66666666666667,6.0,65,1596,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589508,1650,140,11.785714285714286,44.0,100.0,5.0,88.66666666666667,6.0,85,3300,-0.7272727272727273,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589509,349,41,8.512195121951219,15.0,80.0,4.0,78.8,5.0,65,698,-0.1111111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589523,2372,89,26.651685393258425,104.0,43.0,4.0,59.0,2.0,40,4744,-5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589525,1535,78,19.67948717948718,71.0,99.0,4.0,97.75,4.0,85,3070,-0.125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589531,312,46,6.782608695652174,13.0,0.0,0.0,70.66666666666667,6.0,65,624,4.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589554,705,32,22.03125,26.0,0.0,0.0,79.4,5.0,65,1410,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589557,758,61,12.42622950819672,38.0,0.0,0.0,64.5,6.0,65,1516,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589565,4394,145,30.30344827586207,137.0,97.8181818181818,11.0,94.22222222222224,9.0,85,8788,43.85,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589569,554,34,16.294117647058822,129.0,0.0,0.0,62.5,2.0,30,1108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589582,650,41,15.853658536585366,33.0,0.0,0.0,56.66666666666666,3.0,30,1300,-2.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589584,347,46,7.543478260869565,28.0,0.0,0.0,52.2,5.0,40,694,-0.1666666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589621,1836,113,16.24778761061947,99.0,0.0,0.0,82.8,5.0,65,3672,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589634,1212,100,12.12,51.0,82.5,4.0,0.0,0.0,85,2424,-3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589722,230,6,38.333333333333336,5.0,10.0,1.0,0.0,0.0,30,460,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589723,1274,92,13.847826086956522,153.0,44.0,1.0,71.4,5.0,30,2548,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589723,1274,92,13.847826086956522,153.0,44.0,1.0,71.4,5.0,65,2548,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
589778,1038,40,25.95,65.0,83.5,4.0,0.0,0.0,65,2076,-3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
