student_id,course_id,activity_id,event_type,time_spent_sec,timestamp
S081,C01,C01_A6,view,243,2025-09-07
S081,C01,C01_A4,view,462,2025-12-12
S081,C01,C01_A6,view,445,2025-11-25
S081,C01,C01_A8,attempt,707,2025-12-20
S081,C01,C01_A2,submit,299,2025-12-13
S081,C01,C01_A3,submit,72,2025-09-27
S081,C01,C01_A3,attempt,684,2025-12-06
S081,C01,C01_A9,submit,278,2025-12-22
S081,C01,C01_A5,attempt,151,2025-11-03
S081,C01,C01_A6,submit,525,2025-12-05
S081,C01,C01_A9,submit,229,2025-09-28
S081,C01,C01_A1,attempt,765,2025-11-28
S081,C01,C01_A5,submit,269,2025-12-30
S081,C01,C01_A4,submit,675,2025-09-07
S081,C01,C01_A6,submit,884,2025-12-28
S082,C02,C02_A2,view,590,2025-12-03
S082,C02,C02_A4,view,881,2025-09-14
S082,C02,C02_A7,submit,574,2025-09-22
S082,C02,C02_A8,view,850,2025-10-21
S082,C02,C02_A4,submit,47,2025-12-24
S082,C02,C02_A7,attempt,711,2025-09-26
S082,C02,C02_A3,submit,198,2025-09-30
S082,C02,C02_A9,view,570,2025-12-29
S082,C02,C02_A8,attempt,502,2025-11-22
S082,C02,C02_A3,submit,563,2025-09-16
S082,C02,C02_A7,submit,116,2025-11-25
S082,C02,C02_A6,view,587,2025-12-13
S082,C02,C02_A3,view,187,2025-12-29
S082,C02,C02_A6,view,584,2025-11-12
S082,C02,C02_A8,view,438,2025-11-14
S082,C02,C02_A7,submit,521,2025-12-27
S082,C02,C02_A2,view,818,2025-11-27
S082,C02,C02_A7,view,846,2025-12-18
S082,C02,C02_A9,submit,842,2025-10-17
S082,C02,C02_A10,attempt,652,2025-12-23
S082,C02,C02_A4,attempt,275,2025-12-11
S082,C02,C02_A3,attempt,463,2025-10-11
S082,C02,C02_A3,attempt,705,2025-09-10
S082,C02,C02_A6,view,650,2025-11-24
S082,C02,C02_A8,submit,223,2025-10-16
S082,C02,C02_A3,attempt,829,2025-10-29
S082,C02,C02_A4,submit,219,2025-11-07
S082,C02,C02_A10,attempt,284,2025-11-16
S082,C02,C02_A2,submit,748,2025-10-22
S082,C02,C02_A5,view,343,2025-12-14
S082,C02,C02_A9,view,709,2025-09-22
S082,C02,C02_A6,view,544,2025-11-30
S082,C02,C02_A3,attempt,667,2025-09-20
S082,C02,C02_A7,view,260,2025-09-11
S082,C02,C02_A5,attempt,678,2025-10-16
S082,C02,C02_A9,submit,107,2025-10-05
S082,C02,C02_A6,attempt,40,2025-11-18
S082,C02,C02_A2,view,645,2025-11-23
S082,C02,C02_A9,view,700,2025-09-26
S082,C02,C02_A2,submit,721,2025-10-18
S082,C02,C02_A7,attempt,171,2025-11-07
S082,C02,C02_A10,attempt,660,2025-10-02
S082,C02,C02_A4,submit,378,2025-10-02
S082,C02,C02_A4,submit,684,2025-12-11
S082,C02,C02_A3,view,55,2025-10-21
S082,C02,C02_A5,submit,522,2025-09-30
S082,C02,C02_A7,view,248,2025-12-28
S082,C02,C02_A7,submit,218,2025-10-28
S082,C02,C02_A9,attempt,357,2025-12-15
S082,C02,C02_A4,view,809,2025-10-09
S082,C02,C02_A4,submit,715,2025-09-08
S082,C02,C02_A4,view,738,2025-10-10
S082,C02,C02_A9,submit,428,2025-10-22
S082,C02,C02_A3,submit,660,2025-11-14
S082,C02,C02_A6,submit,205,2025-10-02
S082,C02,C02_A1,submit,400,2025-11-11
S082,C02,C02_A10,attempt,771,2025-10-14
S082,C02,C02_A1,submit,216,2025-09-05
S082,C02,C02_A3,view,31,2025-11-28
S082,C02,C02_A7,view,679,2025-11-30
S082,C02,C02_A10,submit,861,2025-11-28
S082,C02,C02_A2,attempt,724,2025-10-11
S082,C02,C02_A1,attempt,822,2025-10-11
S082,C02,C02_A5,submit,899,2025-10-11
S082,C02,C02_A2,attempt,638,2025-09-20
S082,C02,C02_A2,view,487,2025-10-06
S082,C02,C02_A9,view,405,2025-09-15
S082,C02,C02_A10,submit,873,2025-11-29
S082,C02,C02_A3,submit,507,2025-09-03
S082,C02,C02_A7,view,724,2025-09-19
S082,C03,C03_A9,view,769,2025-11-24
S082,C03,C03_A5,attempt,497,2025-10-14
S082,C03,C03_A10,submit,656,2025-09-08
S082,C03,C03_A2,view,382,2025-12-10
S082,C03,C03_A7,attempt,796,2025-12-25
S082,C03,C03_A9,submit,641,2025-11-08
S082,C03,C03_A10,view,617,2025-09-11
S082,C03,C03_A3,view,243,2025-09-24
S082,C03,C03_A5,view,737,2025-10-07
S082,C03,C03_A4,view,770,2025-09-08
S082,C03,C03_A5,view,685,2025-11-03
S082,C03,C03_A2,view,550,2025-12-08
S082,C03,C03_A7,view,86,2025-09-21
S082,C03,C03_A9,submit,494,2025-09-24
S082,C03,C03_A8,submit,379,2025-12-15
S082,C03,C03_A2,attempt,364,2025-10-17
S082,C03,C03_A1,view,189,2025-10-27
S082,C03,C03_A8,view,504,2025-09-09
S082,C03,C03_A1,submit,87,2025-11-04
S082,C03,C03_A9,submit,466,2025-12-09
S082,C03,C03_A4,submit,792,2025-09-29
S082,C03,C03_A8,view,748,2025-09-04
S082,C03,C03_A3,view,192,2025-10-16
S082,C03,C03_A7,view,508,2025-10-21
S082,C03,C03_A9,attempt,477,2025-12-17
S082,C03,C03_A3,submit,667,2025-11-19
S082,C03,C03_A9,view,150,2025-12-26
S082,C03,C03_A2,view,530,2025-10-08
S082,C03,C03_A9,attempt,194,2025-09-14
S082,C03,C03_A2,view,249,2025-10-10
S082,C03,C03_A6,attempt,620,2025-12-24
S082,C03,C03_A6,submit,385,2025-11-12
S082,C03,C03_A4,view,684,2025-11-20
S082,C03,C03_A7,attempt,437,2025-12-30
S082,C03,C03_A9,attempt,437,2025-09-22
S082,C03,C03_A1,view,623,2025-09-23
S082,C03,C03_A2,submit,772,2025-10-13
S082,C03,C03_A3,submit,63,2025-11-15
S082,C03,C03_A10,submit,610,2025-10-10
S082,C03,C03_A10,attempt,106,2025-12-07
S082,C03,C03_A10,attempt,540,2025-10-18
S082,C03,C03_A1,view,809,2025-10-28
S082,C03,C03_A3,attempt,896,2025-09-27
S082,C03,C03_A9,attempt,809,2025-11-12
S082,C03,C03_A7,submit,872,2025-09-24
S082,C03,C03_A10,attempt,457,2025-12-30
S082,C03,C03_A7,attempt,818,2025-11-06
S082,C03,C03_A5,attempt,586,2025-10-26
S082,C03,C03_A1,attempt,539,2025-10-27
S082,C03,C03_A5,attempt,627,2025-10-17
S082,C03,C03_A10,submit,361,2025-11-27
S082,C03,C03_A7,attempt,527,2025-12-03
S082,C03,C03_A1,view,359,2025-09-17
S082,C03,C03_A10,submit,446,2025-12-21
S082,C03,C03_A7,attempt,881,2025-09-08
S082,C03,C03_A10,attempt,505,2025-11-17
S082,C03,C03_A7,submit,822,2025-11-15
S082,C03,C03_A1,attempt,316,2025-12-21
S082,C03,C03_A9,attempt,98,2025-09-14
S082,C03,C03_A5,attempt,629,2025-11-23
S082,C03,C03_A8,view,350,2025-11-19
S082,C03,C03_A3,view,893,2025-10-14
S082,C03,C03_A4,attempt,545,2025-10-30
S082,C03,C03_A8,view,347,2025-12-22
S082,C03,C03_A4,view,464,2025-10-05
S082,C03,C03_A1,attempt,655,2025-11-04
S082,C03,C03_A4,submit,395,2025-09-07
S082,C03,C03_A5,submit,588,2025-09-08
S082,C03,C03_A10,attempt,735,2025-10-22
S082,C03,C03_A4,attempt,889,2025-09-02
S082,C03,C03_A7,submit,673,2025-10-21
S082,C03,C03_A3,view,549,2025-12-01
S082,C03,C03_A7,view,546,2025-10-19
S082,C03,C03_A2,view,763,2025-10-09
S082,C03,C03_A8,view,457,2025-09-20
S082,C03,C03_A8,attempt,368,2025-09-02
S082,C03,C03_A2,submit,684,2025-09-22
S082,C03,C03_A8,view,684,2025-11-19
S082,C03,C03_A4,view,214,2025-10-14
S082,C03,C03_A6,view,142,2025-09-25
S082,C03,C03_A8,view,604,2025-09-03
S082,C03,C03_A3,view,624,2025-12-15
S082,C03,C03_A5,submit,768,2025-10-08
S082,C03,C03_A8,attempt,746,2025-12-15
S082,C03,C03_A7,attempt,892,2025-09-19
S082,C03,C03_A2,attempt,417,2025-10-03
S082,C03,C03_A1,attempt,766,2025-09-14
S082,C03,C03_A5,attempt,553,2025-10-31
S082,C03,C03_A10,attempt,634,2025-12-20
S082,C03,C03_A6,attempt,675,2025-09-13
S082,C03,C03_A6,attempt,716,2025-09-14
S082,C03,C03_A1,view,719,2025-11-17
S082,C03,C03_A1,attempt,312,2025-10-19
S082,C03,C03_A3,submit,642,2025-10-02
S082,C03,C03_A9,submit,589,2025-10-12
S082,C03,C03_A3,view,677,2025-12-21
S082,C03,C03_A3,view,369,2025-11-05
S082,C03,C03_A2,submit,330,2025-11-14
S082,C03,C03_A5,submit,672,2025-12-18
S082,C03,C03_A10,submit,728,2025-11-19
S082,C03,C03_A2,view,473,2025-11-16
S082,C03,C03_A6,attempt,258,2025-10-16
S082,C03,C03_A10,submit,693,2025-11-17
S082,C03,C03_A6,submit,377,2025-09-20
S082,C03,C03_A8,view,593,2025-12-02
S082,C03,C03_A7,attempt,697,2025-11-27
S082,C03,C03_A3,attempt,111,2025-09-18
S082,C03,C03_A7,view,615,2025-11-29
S082,C03,C03_A3,view,97,2025-11-11
S082,C03,C03_A2,view,538,2025-11-26
S082,C03,C03_A3,attempt,802,2025-11-14
S082,C03,C03_A7,attempt,285,2025-12-09
S082,C03,C03_A9,view,155,2025-09-12
S082,C03,C03_A3,attempt,651,2025-10-26
S082,C03,C03_A4,view,244,2025-10-26
S082,C03,C03_A7,view,608,2025-11-10
S082,C03,C03_A9,submit,765,2025-09-14
S082,C03,C03_A3,view,352,2025-11-26
S082,C03,C03_A6,view,318,2025-11-27
S082,C03,C03_A8,attempt,649,2025-12-07
S082,C06,C06_A1,submit,899,2025-09-15
S082,C06,C06_A7,submit,700,2025-10-29
S082,C06,C06_A8,submit,305,2025-09-09
S082,C06,C06_A7,view,897,2025-12-01
S082,C06,C06_A3,attempt,661,2025-11-03
S082,C06,C06_A1,attempt,825,2025-11-07
S082,C06,C06_A2,view,298,2025-12-27
S082,C06,C06_A6,submit,327,2025-10-17
S082,C06,C06_A4,submit,783,2025-10-06
S082,C06,C06_A5,view,121,2025-09-04
S082,C06,C06_A8,submit,336,2025-09-22
S082,C06,C06_A1,view,722,2025-11-06
S082,C06,C06_A2,attempt,863,2025-09-13
S082,C06,C06_A7,submit,221,2025-11-10
S082,C06,C06_A2,submit,446,2025-10-13
S082,C06,C06_A9,attempt,613,2025-09-06
S082,C06,C06_A10,attempt,590,2025-10-28
S082,C06,C06_A9,view,362,2025-10-14
S082,C06,C06_A8,view,753,2025-10-19
S082,C06,C06_A2,attempt,152,2025-10-14
S082,C06,C06_A2,view,650,2025-09-08
S082,C06,C06_A9,submit,239,2025-10-30
S082,C06,C06_A5,attempt,884,2025-10-29
S082,C06,C06_A7,attempt,32,2025-12-18
S082,C06,C06_A4,attempt,878,2025-12-11
S082,C06,C06_A4,submit,418,2025-11-25
S082,C06,C06_A9,view,728,2025-10-23
S082,C06,C06_A3,view,716,2025-10-26
S082,C06,C06_A3,submit,312,2025-09-16
S082,C06,C06_A9,view,808,2025-10-18
S082,C06,C06_A2,view,205,2025-12-15
S082,C06,C06_A8,submit,298,2025-12-11
S082,C06,C06_A6,submit,239,2025-10-20
S082,C06,C06_A7,submit,350,2025-12-10
S082,C06,C06_A8,attempt,632,2025-12-17
S082,C06,C06_A8,attempt,581,2025-09-22
S082,C06,C06_A10,attempt,504,2025-12-05
S082,C06,C06_A4,view,739,2025-10-24
S082,C06,C06_A10,submit,664,2025-12-19
S082,C06,C06_A5,view,169,2025-10-25
S082,C06,C06_A5,submit,888,2025-11-25
S082,C06,C06_A10,view,870,2025-10-19
S082,C06,C06_A7,attempt,606,2025-11-27
S082,C06,C06_A2,submit,287,2025-11-17
S082,C06,C06_A4,view,475,2025-12-24
S082,C06,C06_A5,view,566,2025-11-23
S082,C06,C06_A7,view,539,2025-10-26
S082,C06,C06_A5,view,49,2025-09-03
S082,C06,C06_A8,view,758,2025-09-30
S082,C06,C06_A4,attempt,863,2025-09-11
S082,C06,C06_A6,submit,170,2025-09-05
S082,C06,C06_A1,submit,811,2025-12-22
S082,C06,C06_A8,attempt,404,2025-11-16
S082,C06,C06_A9,submit,826,2025-10-21
S082,C06,C06_A4,submit,142,2025-10-14
S082,C06,C06_A8,attempt,240,2025-12-01
S082,C06,C06_A5,attempt,645,2025-10-05
S082,C06,C06_A1,view,605,2025-10-16
S082,C06,C06_A1,submit,706,2025-10-26
S082,C06,C06_A6,view,239,2025-11-02
S082,C06,C06_A1,attempt,610,2025-12-21
S082,C06,C06_A1,submit,741,2025-12-03
S082,C06,C06_A6,attempt,636,2025-11-29
S082,C06,C06_A3,view,278,2025-12-04
S082,C06,C06_A3,submit,783,2025-11-01
S082,C06,C06_A3,submit,571,2025-11-04
S082,C06,C06_A1,view,145,2025-11-12
S082,C06,C06_A1,submit,120,2025-11-21
S082,C06,C06_A8,submit,735,2025-12-20
S082,C06,C06_A3,submit,727,2025-09-13
S082,C01,C01_A9,submit,266,2025-10-01
S082,C01,C01_A5,attempt,654,2025-10-13
S082,C01,C01_A1,submit,193,2025-09-28
S082,C01,C01_A5,view,126,2025-10-06
S082,C01,C01_A7,view,200,2025-10-07
S082,C01,C01_A7,view,674,2025-12-26
S082,C01,C01_A7,attempt,42,2025-11-26
S082,C01,C01_A8,attempt,806,2025-12-08
S082,C01,C01_A1,view,178,2025-11-03
S082,C01,C01_A3,submit,526,2025-12-09
S082,C01,C01_A5,submit,456,2025-10-02
S082,C01,C01_A5,view,793,2025-11-06
S082,C01,C01_A1,attempt,807,2025-12-15
S082,C01,C01_A3,submit,691,2025-09-07
S082,C01,C01_A10,submit,772,2025-09-10
S082,C01,C01_A6,view,721,2025-09-24
S082,C01,C01_A5,view,784,2025-09-08
S082,C01,C01_A10,submit,175,2025-09-25
S082,C01,C01_A6,view,342,2025-10-08
S082,C01,C01_A3,submit,330,2025-11-25
S082,C01,C01_A1,submit,274,2025-12-21
S082,C01,C01_A1,attempt,144,2025-11-18
S082,C01,C01_A1,attempt,557,2025-12-10
S082,C01,C01_A1,submit,130,2025-10-25
S082,C01,C01_A3,attempt,630,2025-10-17
S082,C01,C01_A3,attempt,144,2025-12-13
S082,C01,C01_A8,view,850,2025-10-09
S082,C01,C01_A3,view,714,2025-12-22
S082,C01,C01_A4,attempt,667,2025-11-16
S082,C01,C01_A6,view,45,2025-12-01
S082,C01,C01_A6,submit,220,2025-11-06
S082,C01,C01_A2,attempt,198,2025-09-19
S082,C01,C01_A5,attempt,813,2025-09-14
S082,C01,C01_A2,attempt,74,2025-12-01
S082,C01,C01_A9,view,582,2025-12-13
S082,C01,C01_A5,submit,879,2025-09-30
S082,C01,C01_A4,submit,834,2025-09-14
S082,C01,C01_A1,view,536,2025-11-04
S082,C01,C01_A4,submit,312,2025-09-28
S082,C01,C01_A7,attempt,65,2025-09-30
S082,C01,C01_A9,view,889,2025-10-15
S082,C01,C01_A2,submit,713,2025-11-01
S082,C01,C01_A6,submit,204,2025-10-14
S082,C01,C01_A5,submit,856,2025-11-22
S082,C01,C01_A6,view,539,2025-09-30
S082,C01,C01_A5,view,281,2025-12-28
S082,C01,C01_A4,attempt,563,2025-09-16
S082,C01,C01_A7,view,448,2025-11-05
S082,C01,C01_A2,view,808,2025-09-22
S082,C01,C01_A8,view,113,2025-11-21
S082,C01,C01_A4,attempt,189,2025-11-19
S082,C01,C01_A3,submit,528,2025-11-19
S082,C01,C01_A8,attempt,596,2025-10-19
S082,C01,C01_A3,attempt,443,2025-09-24
S082,C01,C01_A10,view,124,2025-10-21
S082,C01,C01_A1,attempt,38,2025-11-22
S082,C01,C01_A6,view,457,2025-09-23
S082,C01,C01_A4,view,556,2025-09-19
S082,C01,C01_A5,view,873,2025-09-18
S082,C01,C01_A8,attempt,40,2025-10-30
S082,C01,C01_A4,submit,416,2025-10-27
S082,C01,C01_A3,attempt,766,2025-11-22
S082,C01,C01_A10,submit,375,2025-11-26
S082,C01,C01_A5,view,428,2025-09-21
S082,C01,C01_A4,submit,160,2025-09-16
S082,C01,C01_A3,submit,281,2025-12-24
S082,C01,C01_A3,submit,370,2025-09-07
S082,C01,C01_A10,submit,132,2025-09-15
S082,C01,C01_A6,view,307,2025-10-04
S082,C01,C01_A9,submit,416,2025-11-10
S082,C01,C01_A1,submit,870,2025-11-15
S082,C01,C01_A8,attempt,57,2025-11-16
S082,C01,C01_A8,view,869,2025-11-13
S082,C01,C01_A8,view,892,2025-12-16
S082,C01,C01_A9,submit,322,2025-11-06
S082,C01,C01_A2,submit,637,2025-10-04
S082,C01,C01_A3,attempt,308,2025-11-26
S082,C01,C01_A3,submit,627,2025-10-07
S082,C01,C01_A2,submit,638,2025-10-28
S082,C01,C01_A6,view,390,2025-10-09
S082,C01,C01_A5,attempt,892,2025-09-20
S082,C01,C01_A10,submit,811,2025-09-09
S082,C01,C01_A9,attempt,531,2025-10-04
S082,C01,C01_A6,attempt,158,2025-11-27
S082,C01,C01_A2,view,488,2025-12-18
S082,C01,C01_A10,attempt,451,2025-10-01
S082,C01,C01_A10,submit,293,2025-11-16
S082,C01,C01_A4,view,299,2025-12-15
S082,C01,C01_A1,attempt,363,2025-09-14
S082,C01,C01_A9,attempt,338,2025-10-05
S082,C01,C01_A5,attempt,460,2025-11-29
S082,C01,C01_A4,attempt,526,2025-10-11
S082,C01,C01_A3,submit,99,2025-12-13
S082,C01,C01_A9,attempt,786,2025-10-12
S082,C01,C01_A1,view,354,2025-09-19
S082,C01,C01_A10,submit,553,2025-12-07
S082,C01,C01_A6,submit,576,2025-11-26
S082,C01,C01_A7,attempt,335,2025-10-20
S082,C01,C01_A9,attempt,47,2025-12-24
S082,C01,C01_A6,submit,655,2025-10-01
S082,C01,C01_A1,view,286,2025-10-02
S082,C01,C01_A3,view,517,2025-12-29
S082,C01,C01_A9,submit,330,2025-09-21
S082,C01,C01_A2,view,273,2025-11-17
S082,C01,C01_A10,view,259,2025-12-10
S082,C01,C01_A5,attempt,749,2025-11-18
S082,C01,C01_A5,submit,541,2025-10-15
S082,C01,C01_A1,attempt,569,2025-09-30
S082,C01,C01_A3,submit,249,2025-11-03
S082,C01,C01_A6,attempt,525,2025-12-25
S082,C01,C01_A2,view,796,2025-12-10
S082,C01,C01_A1,attempt,785,2025-09-17
S082,C01,C01_A5,attempt,287,2025-12-17
S082,C01,C01_A2,view,197,2025-10-04
S082,C01,C01_A2,view,198,2025-10-12
S082,C01,C01_A9,view,763,2025-09-28
S082,C01,C01_A3,submit,723,2025-09-28
S082,C01,C01_A10,attempt,805,2025-09-14
S082,C01,C01_A5,view,324,2025-11-01
S082,C01,C01_A2,view,214,2025-10-01
S083,C02,C02_A10,view,74,2025-10-28
S083,C02,C02_A1,attempt,100,2025-11-17
S083,C02,C02_A6,attempt,383,2025-09-29
S083,C02,C02_A9,attempt,80,2025-11-27
S083,C02,C02_A8,view,469,2025-10-02
S083,C02,C02_A5,view,270,2025-11-17
S083,C02,C02_A8,submit,600,2025-11-25
S083,C02,C02_A9,submit,598,2025-12-26
S083,C02,C02_A10,attempt,496,2025-09-28
S083,C02,C02_A4,view,411,2025-09-22
S083,C02,C02_A10,view,30,2025-11-08
S083,C02,C02_A2,attempt,572,2025-09-26
S083,C02,C02_A2,submit,501,2025-10-18
S083,C02,C02_A1,attempt,728,2025-12-29
S083,C02,C02_A2,submit,834,2025-12-11
S083,C02,C02_A1,view,455,2025-09-30
S083,C02,C02_A3,view,119,2025-11-08
S083,C02,C02_A7,submit,317,2025-12-13
S083,C02,C02_A6,attempt,132,2025-12-04
S083,C02,C02_A2,view,600,2025-11-07
S083,C02,C02_A2,attempt,813,2025-11-05
S083,C02,C02_A6,submit,752,2025-11-29
S083,C02,C02_A8,submit,558,2025-12-01
S083,C02,C02_A8,submit,125,2025-11-08
S083,C02,C02_A1,view,132,2025-12-13
S083,C02,C02_A3,submit,665,2025-10-06
S083,C02,C02_A2,view,604,2025-09-17
S083,C02,C02_A6,attempt,867,2025-12-24
S083,C02,C02_A9,submit,603,2025-10-02
S083,C02,C02_A7,attempt,168,2025-12-10
S083,C02,C02_A6,submit,32,2025-10-24
S083,C02,C02_A7,attempt,224,2025-09-27
S083,C02,C02_A2,submit,632,2025-12-06
S083,C02,C02_A9,submit,356,2025-10-15
S083,C02,C02_A9,view,860,2025-10-11
S083,C02,C02_A5,view,222,2025-10-08
S083,C02,C02_A4,submit,723,2025-10-30
S083,C02,C02_A3,submit,131,2025-12-09
S083,C02,C02_A9,submit,485,2025-09-18
S083,C02,C02_A7,submit,42,2025-10-06
S083,C02,C02_A8,view,878,2025-12-29
S083,C02,C02_A6,submit,721,2025-09-29
S083,C02,C02_A7,view,328,2025-09-20
S083,C02,C02_A6,attempt,823,2025-09-27
S083,C02,C02_A3,submit,820,2025-12-18
S083,C02,C02_A8,view,55,2025-11-19
S083,C02,C02_A6,submit,112,2025-11-28
S083,C02,C02_A4,submit,811,2025-10-30
S083,C02,C02_A8,view,144,2025-10-20
S083,C02,C02_A2,view,256,2025-09-19
S083,C02,C02_A2,attempt,693,2025-10-01
S083,C02,C02_A5,view,703,2025-11-07
S083,C02,C02_A5,submit,845,2025-11-26
S083,C02,C02_A1,attempt,813,2025-09-23
S083,C02,C02_A2,attempt,290,2025-11-02
S083,C02,C02_A9,submit,274,2025-12-18
S083,C02,C02_A6,submit,784,2025-09-05
S083,C02,C02_A8,attempt,151,2025-12-25
S083,C02,C02_A2,view,115,2025-12-27
S083,C02,C02_A8,view,404,2025-11-04
S083,C02,C02_A10,submit,860,2025-11-10
S083,C02,C02_A5,submit,472,2025-12-30
S083,C02,C02_A1,submit,109,2025-09-08
S083,C02,C02_A8,view,340,2025-12-19
S083,C02,C02_A9,view,612,2025-11-05
S083,C02,C02_A5,submit,213,2025-11-01
S083,C02,C02_A1,view,317,2025-10-09
S083,C02,C02_A7,submit,668,2025-10-18
S083,C02,C02_A7,view,68,2025-10-28
S083,C02,C02_A1,attempt,614,2025-11-15
S083,C01,C01_A8,view,394,2025-09-20
S083,C01,C01_A2,submit,245,2025-09-12
S083,C01,C01_A9,view,822,2025-11-13
S083,C01,C01_A7,attempt,534,2025-11-05
S083,C01,C01_A7,submit,395,2025-09-15
S083,C01,C01_A7,attempt,445,2025-10-17
S083,C01,C01_A6,view,139,2025-12-23
S083,C01,C01_A3,submit,79,2025-09-08
S083,C01,C01_A4,attempt,312,2025-10-09
S083,C01,C01_A8,view,799,2025-09-20
S083,C01,C01_A6,attempt,478,2025-10-21
S083,C01,C01_A1,view,149,2025-11-26
S083,C01,C01_A9,view,257,2025-09-14
S083,C01,C01_A1,attempt,170,2025-10-15
S083,C01,C01_A5,attempt,406,2025-09-13
S083,C01,C01_A8,view,64,2025-09-04
S083,C01,C01_A6,view,425,2025-12-21
S083,C01,C01_A6,attempt,798,2025-11-09
S083,C01,C01_A9,attempt,512,2025-12-21
S083,C01,C01_A7,attempt,274,2025-11-15
S083,C01,C01_A5,attempt,688,2025-10-02
S083,C01,C01_A8,submit,306,2025-12-20
S083,C01,C01_A3,attempt,684,2025-12-15
S083,C01,C01_A1,view,792,2025-11-29
S083,C01,C01_A3,submit,305,2025-12-13
S083,C01,C01_A10,attempt,544,2025-09-11
S083,C01,C01_A5,attempt,262,2025-12-21
S083,C01,C01_A8,view,210,2025-09-15
S083,C01,C01_A8,view,636,2025-12-14
S083,C01,C01_A8,view,578,2025-09-22
S083,C05,C05_A2,attempt,228,2025-12-20
S083,C05,C05_A3,attempt,167,2025-10-14
S083,C05,C05_A3,view,125,2025-09-19
S083,C05,C05_A7,submit,709,2025-11-07
S083,C05,C05_A10,view,791,2025-12-22
S083,C05,C05_A10,view,802,2025-12-03
S083,C05,C05_A7,view,83,2025-09-21
S083,C05,C05_A2,attempt,186,2025-10-01
S083,C05,C05_A7,attempt,55,2025-10-18
S083,C05,C05_A1,view,422,2025-12-11
S083,C05,C05_A5,attempt,719,2025-10-09
S083,C05,C05_A3,submit,770,2025-12-30
S083,C05,C05_A8,view,722,2025-10-16
S083,C05,C05_A6,view,186,2025-11-14
S083,C05,C05_A7,view,363,2025-10-08
S083,C05,C05_A8,attempt,374,2025-12-15
S083,C05,C05_A6,submit,718,2025-10-07
S083,C05,C05_A3,attempt,415,2025-09-30
S083,C05,C05_A2,view,472,2025-11-18
S083,C05,C05_A9,view,334,2025-10-19
S083,C05,C05_A6,attempt,639,2025-12-18
S083,C05,C05_A6,view,241,2025-10-21
S083,C05,C05_A3,attempt,260,2025-10-17
S083,C05,C05_A10,submit,318,2025-09-22
S083,C05,C05_A7,view,481,2025-09-22
S083,C05,C05_A2,attempt,477,2025-10-26
S083,C05,C05_A10,attempt,423,2025-12-06
S083,C05,C05_A1,view,201,2025-10-24
S083,C05,C05_A6,submit,523,2025-10-21
S083,C05,C05_A4,view,534,2025-10-10
S083,C05,C05_A4,submit,480,2025-11-16
S083,C05,C05_A9,view,314,2025-12-14
S083,C05,C05_A3,attempt,799,2025-10-14
S083,C05,C05_A3,view,804,2025-09-20
S083,C05,C05_A5,attempt,771,2025-12-07
S083,C05,C05_A4,view,738,2025-09-07
S083,C05,C05_A7,attempt,641,2025-12-11
S083,C05,C05_A5,attempt,296,2025-09-20
S083,C05,C05_A7,attempt,325,2025-11-18
S083,C05,C05_A9,attempt,575,2025-09-08
S083,C05,C05_A5,attempt,308,2025-10-01
S083,C05,C05_A10,attempt,115,2025-11-20
S083,C05,C05_A3,submit,437,2025-09-07
S083,C05,C05_A8,submit,692,2025-09-26
S083,C05,C05_A7,attempt,900,2025-12-07
S083,C05,C05_A3,submit,667,2025-11-03
S083,C05,C05_A1,view,100,2025-09-15
S083,C05,C05_A1,attempt,77,2025-09-17
S083,C05,C05_A6,attempt,419,2025-12-19
S083,C05,C05_A8,attempt,270,2025-12-24
S083,C05,C05_A8,submit,647,2025-10-19
S083,C05,C05_A10,view,124,2025-09-14
S083,C05,C05_A4,submit,684,2025-12-04
S083,C05,C05_A4,submit,355,2025-10-07
S083,C05,C05_A1,view,291,2025-09-02
S083,C05,C05_A10,view,385,2025-09-04
S083,C05,C05_A8,submit,789,2025-10-05
S083,C05,C05_A6,view,890,2025-11-22
S083,C05,C05_A6,attempt,655,2025-12-11
S083,C05,C05_A6,view,750,2025-11-08
S083,C05,C05_A7,attempt,887,2025-11-11
S083,C05,C05_A9,view,573,2025-12-13
S083,C05,C05_A3,submit,276,2025-10-15
S083,C05,C05_A3,submit,765,2025-12-06
S083,C05,C05_A2,attempt,390,2025-11-05
S083,C05,C05_A6,submit,259,2025-10-26
S083,C05,C05_A10,attempt,358,2025-10-05
S083,C05,C05_A7,submit,605,2025-10-29
S083,C05,C05_A5,attempt,813,2025-11-19
S083,C05,C05_A1,attempt,618,2025-11-13
S083,C05,C05_A1,submit,524,2025-10-05
S083,C05,C05_A5,view,387,2025-12-04
S083,C05,C05_A5,attempt,195,2025-11-21
S083,C05,C05_A6,submit,693,2025-09-09
S083,C05,C05_A9,submit,817,2025-12-19
S083,C05,C05_A4,attempt,248,2025-10-21
S083,C05,C05_A10,submit,201,2025-12-13
S083,C05,C05_A5,attempt,364,2025-10-23
S083,C05,C05_A8,submit,291,2025-11-15
S083,C05,C05_A10,attempt,718,2025-11-08
S083,C05,C05_A6,attempt,93,2025-12-14
S083,C05,C05_A10,submit,493,2025-11-07
S083,C05,C05_A4,submit,471,2025-12-27
S083,C05,C05_A7,attempt,215,2025-12-08
S083,C05,C05_A10,attempt,268,2025-09-09
S083,C05,C05_A4,submit,139,2025-10-14
S083,C05,C05_A8,submit,35,2025-11-10
