attempt_id,student_id,activity_id,score,max_score,time_spent_sec,attempt_number,submitted_at
845e5fc3-4b35-405a-820c-0b91ee2919d3,S072,C01_A5,9.156419091265194,10,73,2,2025-09-04
69009635-d32c-491b-931e-0e39d66b289d,S072,C01_A2,5.5647347284674815,10,500,1,2025-11-18
0464d03b-b635-4ca6-95e1-ba1a033d40a8,S072,C01_A1,6.911879098867475,10,889,1,2025-09-25
0407a880-eb36-4c3e-b01b-993c2907bdbd,S072,C01_A3,7.622789801095039,10,95,2,2025-09-30
1d124d58-1361-46c3-b2c1-ebeaf6dd52c1,S072,C01_A6,4.082091662865937,10,682,1,2025-09-23
aabe1eec-fcf8-428d-8703-19f43ec509d2,S072,C01_A1,3.0617118654335913,10,48,1,2025-09-11
33fa3602-bd63-4769-938c-9a36505d36d6,S072,C01_A5,6.792009270072531,10,210,2,2025-09-05
61b97434-bac4-4371-9ff5-4a4e81676878,S072,C01_A5,5.829788132546691,10,698,2,2025-12-24
5c789f2a-c893-45c0-832f-c303302e5379,S072,C01_A1,4.655981497887265,10,897,2,2025-09-13
ac9bd68e-eba7-447a-85c9-5cb899ffde45,S072,C01_A4,7.353371186881847,10,751,2,2025-10-02
0b12ec87-cc92-497f-b72d-23c9d3267995,S072,C01_A5,8.096760132565159,10,66,1,2025-12-30
79f177ca-f646-4a53-a6f6-5ac7934e327f,S072,C01_A6,5.194012142548359,10,537,2,2025-09-20
916b0b66-3520-4bb6-8723-781605244adf,S072,C01_A3,3.8431563382743663,10,790,1,2025-10-08
9196bcd5-4a04-45a5-ad13-f89f1b828142,S072,C01_A2,7.795488599993616,10,736,1,2025-11-28
c0c8019c-89fd-4148-8370-3b8878934b54,S072,C01_A1,5.825500590768915,10,264,1,2025-10-02
afc603a4-9968-4403-9b29-4d98f330446c,S072,C01_A5,3.794629650496257,10,401,2,2025-09-05
290f5b70-de74-4dd8-95e8-89fa8d860692,S072,C01_A6,9.763308405950214,10,441,1,2025-12-01
0d98267a-456e-46bc-825b-b2c1c98d6519,S072,C01_A4,3.3290375826414214,10,99,2,2025-09-06
1dfb9894-88ae-41ab-bacf-9e120dd4dd6c,S072,C01_A4,6.566510658975423,10,308,1,2025-10-20
dc7f6ecd-3479-4aa7-97c3-3de8be123741,S072,C01_A1,7.877154403837556,10,526,1,2025-10-03
05522ca2-d163-4cfc-aef4-bb44137ad856,S072,C01_A4,5.840549366355303,10,859,2,2025-12-04
160c9184-89ce-4954-8b7e-0f5560b2a57f,S072,C01_A6,8.202000813129072,10,635,2,2025-10-22
31794210-8f16-4a57-9283-5d6ebe782b02,S072,C06_A5,4.92724372540231,10,330,1,2025-09-02
526bea56-59c7-43fc-ae87-b07c8e95a703,S072,C06_A5,3.1311296515773077,10,346,2,2025-09-13
eb0e7966-9b40-4c43-bfdf-b3481f53b23b,S072,C06_A9,5.469119361154513,10,892,2,2025-09-27
6ccf4f9d-8100-436a-987c-82869becb8c6,S072,C06_A9,6.717528905672112,10,459,2,2025-10-25
1d93c45b-f48c-4c16-b60f-a733de486af7,S072,C06_A10,7.626355286813371,10,133,2,2025-11-16
5cc77750-002c-46e3-bbe3-1a462ae470c8,S072,C06_A10,6.937961978890682,10,546,1,2025-09-04
b7e5bed4-95fc-4929-8389-0967e31eb667,S072,C06_A10,8.101885754804847,10,41,1,2025-09-05
f0442d7e-c274-47e5-aefb-2110d9d6ba6e,S072,C06_A9,4.6744497557357585,10,175,2,2025-11-28
84b7835f-5c96-48e7-bda4-1ea6f62dcff0,S072,C06_A9,3.1264437348739262,10,693,1,2025-09-17
2a020c65-5271-4789-8bae-72d346780d6f,S072,C06_A10,5.60635314454114,10,430,1,2025-10-18
9ebae37b-1787-4cea-a09d-81e4c5180754,S072,C06_A9,8.240664939509582,10,880,2,2025-12-11
a8b7ec75-e139-4e36-aa5f-5fc7ca6bd103,S072,C06_A5,6.7622639344616085,10,260,1,2025-11-14
65a1722c-ce50-4678-b0b1-389b57ef937c,S072,C06_A10,7.986297243867089,10,763,2,2025-11-27
84ab55a6-87f7-47e6-88de-dc976a529535,S072,C06_A10,6.646308080051528,10,790,1,2025-10-08
8395bf65-1635-4025-8370-f1649995eb66,S072,C06_A9,7.743946672107191,10,544,1,2025-09-15
2c8ead28-023a-4a7a-bd72-9b1744f0da23,S072,C06_A9,5.279341664499707,10,642,1,2025-09-04
84a36453-33dd-4a4e-8739-2bbe1dbfc493,S072,C04_A9,5.024181930617564,10,203,1,2025-09-02
e8c2bc9c-b48d-4b70-a5f4-2ae6c056025e,S072,C04_A7,7.33435968407858,10,644,2,2025-11-07
9d74ccb0-c46a-4524-ae8b-584d49a32b1c,S072,C04_A9,8.970133509125144,10,791,2,2025-09-04
b277da87-9bc4-4578-a2b7-0ebc79bc638a,S072,C04_A9,3.5491516331202466,10,790,1,2025-11-15
a8077e7f-1196-4d2d-9995-4c3d82a01699,S072,C04_A7,8.719944366624814,10,440,2,2025-09-14
b79cbb10-21b1-445b-b74f-179b760a362a,S072,C04_A7,5.523196946942882,10,465,1,2025-11-09
bee16ec6-76d4-4191-a423-15158ca03427,S072,C04_A9,5.400068841999605,10,831,2,2025-11-27
1d714c69-6ec8-4d28-956a-a1b479571a32,S072,C04_A7,7.487274703600918,10,332,1,2025-10-15
5cafe386-f057-451c-816c-b9544d5edd60,S072,C04_A7,4.331310299038488,10,95,1,2025-12-21
900d8c37-a783-4913-b20c-1402c3e0ea11,S072,C04_A9,9.144734361764295,10,290,1,2025-09-19
03c98d2d-1b0b-4e4f-a24e-19427d6a25a3,S072,C04_A9,3.3706409549520147,10,297,2,2025-10-13
014f135e-1e02-4d80-814e-ac4090375945,S072,C04_A9,8.058347178952436,10,458,2,2025-09-02
179f865c-0b56-421a-98a6-1ae79519c893,S072,C04_A9,6.027769662428085,10,706,2,2025-11-25
d7fdbf93-012e-4ef3-af2e-4a18d05972c0,S072,C04_A7,6.8637150830179365,10,222,2,2025-10-04
09d9fe8f-905f-475d-8e7e-554c12e100ad,S072,C04_A9,5.4742819149071265,10,58,2,2025-12-27
88a90c18-90b5-4c18-9588-fc0f91fe8d79,S072,C04_A9,5.086484097542035,10,533,1,2025-10-19
98bcea92-b600-46f1-905b-2a85e277ae81,S072,C04_A7,9.540345092143195,10,790,1,2025-10-23
bf2427dc-91cd-49ae-8d97-7412c7a314b7,S072,C04_A9,8.991276105574654,10,768,2,2025-10-24
d3ac314c-c9ac-4225-be05-19eeb3ea56f5,S072,C04_A7,9.75124601893738,10,415,1,2025-10-05
2cff1aab-996e-4cac-9de3-f8eaeaf41fa9,S072,C04_A9,6.0658246866643974,10,624,2,2025-11-15
b15c12d6-0e44-4470-a5fd-658ac117137b,S072,C04_A7,4.520944647903735,10,38,2,2025-09-20
d8392027-fd6d-41ff-ad46-6474d8be5840,S072,C04_A9,9.574283811468915,10,382,2,2025-11-21
155d9547-42b5-40bb-ac28-626e2094778b,S072,C04_A9,4.709705622932761,10,286,1,2025-10-02
648e2213-010b-4541-a516-ab137de515b2,S072,C04_A9,5.910959847236534,10,150,2,2025-11-09
c70eac6c-beff-467a-9ca5-b99dc5d9b1ea,S072,C04_A9,6.148423225919148,10,858,1,2025-11-18
9d88c73b-2cad-4db9-b0b4-9b3ec578f8ec,S072,C04_A9,6.713648012188699,10,781,2,2025-11-26
c3fa4eb5-4295-494d-865c-ec8a80930de2,S073,C03_A3,8.974027596997534,10,96,2,2025-11-15
95f7b725-2dae-44ca-a45f-1e3b1ba9878a,S073,C03_A10,6.749134365817654,10,526,2,2025-10-09
5e942e31-f861-4bc3-bb53-7aef0c68f902,S073,C03_A2,9.8942126773743,10,386,2,2025-12-30
f9a46cb7-81d6-4efe-9f7e-ff4fd4f422db,S073,C03_A3,4.455946439453898,10,242,2,2025-11-11
aff5290d-3e1f-4b40-aada-964a957715eb,S073,C03_A3,7.672142754737866,10,355,2,2025-12-06
eedc0999-061a-454c-9603-8773f29a5480,S073,C03_A10,8.47654550046472,10,453,1,2025-11-04
1f4038fd-77b2-49ac-971e-48f8ff831136,S073,C03_A5,4.225196862427547,10,652,1,2025-10-12
9c9c4e00-e3c8-4c14-b7df-10b06f49800b,S073,C03_A5,3.623596757853556,10,606,1,2025-10-20
8d1192a4-636f-4b24-99b8-98070a470789,S073,C03_A2,4.94601315427011,10,198,1,2025-12-02
3095cecf-a765-4466-9c9e-8bab8b4ae0fe,S073,C03_A3,9.912978331116664,10,253,2,2025-09-23
c99f399c-d4c7-400e-9cb1-293b93d279ff,S073,C03_A2,7.999860745093985,10,225,2,2025-11-27
ff5a6620-dd72-4028-b744-8e06ee9b1619,S073,C03_A5,5.252567495278212,10,660,2,2025-09-12
48bca370-07e9-442b-b8d3-cdf4c872980d,S073,C03_A2,4.84713468797684,10,712,1,2025-09-07
6e085427-d8af-4861-976b-5989d34fd5e5,S073,C03_A5,4.044043167805775,10,729,1,2025-12-14
9d0734c7-8989-4264-8c51-a738641e0deb,S073,C03_A5,3.0530600782164647,10,269,2,2025-10-11
a2e641a9-a6b6-4883-81cb-56dda64f70f3,S073,C04_A7,4.806961619559143,10,489,1,2025-10-22
119fff13-9ccd-40ee-8c36-bfd4f00f7a36,S073,C04_A7,5.67320989017136,10,183,2,2025-11-14
2c3d903c-fe67-417f-8a9d-6e2d82f3fd13,S073,C04_A9,4.890599657725492,10,707,2,2025-09-29
f39cc956-dfe9-41ec-9e81-b518e50cc367,S073,C04_A9,9.189515842661644,10,382,2,2025-12-21
f5d34c07-94e4-431b-9951-911b8bab2c94,S073,C04_A7,9.199932165077927,10,854,2,2025-10-27
acc5e58c-0749-4938-90d2-aefd15ec8560,S073,C04_A9,4.130612953442325,10,788,1,2025-10-08
4179ed5a-e4bd-46b2-85c9-f5cbf9752dee,S073,C04_A9,8.260654570542007,10,153,2,2025-10-07
bcec9077-962f-4aa9-a9e7-3b511dc2745d,S073,C04_A9,4.960608933630567,10,783,2,2025-12-24
88f9dec8-2b1f-4fb0-b4d0-cfba4d9cd9a4,S073,C04_A9,3.9395206128518745,10,78,1,2025-12-24
4e76169f-8a53-4f3c-8ff4-903fcefcda1f,S073,C04_A7,8.72840366553195,10,68,2,2025-12-07
d39b0b2d-77f1-4e67-a85a-2d2ba1eec9fe,S073,C04_A7,6.378356081124563,10,162,2,2025-10-08
14600c00-6b5e-4111-a4d2-b7a667580b69,S073,C04_A7,5.467836374378363,10,219,2,2025-11-12
d13d7412-9685-47c7-8511-eb268f95b5f4,S073,C04_A7,6.191485115739078,10,830,2,2025-09-23
3ae49c56-a321-46ae-996b-8f439cfd3440,S073,C04_A7,9.978084853700814,10,498,2,2025-09-29
1dd1ecc3-8a6c-4609-ac00-402d6344f652,S073,C04_A7,9.712821296447935,10,884,2,2025-09-27
ed7d0b7c-f78e-46ff-bbd2-f5b277228d98,S073,C04_A7,3.1661900990366023,10,265,1,2025-10-07
da3d56a2-a8b9-489b-b79e-7f8d86e430f2,S073,C04_A9,8.747785835496463,10,452,2,2025-10-04
689fbe6d-419a-4728-a88e-a6a2ab5f87f6,S073,C04_A9,9.52335848890105,10,219,1,2025-12-03
4766b8f1-c6bd-480a-b17e-2e43384dd150,S073,C04_A9,6.038730541894127,10,238,2,2025-12-23
02a3ba32-68f2-426e-b87d-403a0e932f64,S073,C04_A9,3.2284495112108864,10,775,1,2025-11-01
16ad4a17-7d88-43b8-913c-336d9df474be,S073,C04_A9,3.678825620188475,10,135,1,2025-11-12
fca6b265-2048-48a5-bb05-7e5cf0e6b66d,S073,C04_A7,4.272880564036396,10,209,1,2025-09-13
a135a31e-bf7c-4a77-b51d-f0206fafbde6,S073,C04_A9,4.305511055096067,10,274,1,2025-10-03
fcbb9085-89b0-4723-90d4-cb41e8cb86b2,S073,C04_A7,7.962413544221418,10,347,2,2025-11-17
a378a5f5-8ee3-4ee6-b340-471e0dd95fe5,S073,C04_A9,5.404762866534914,10,513,1,2025-09-22
91e4169e-c4d9-48cc-9ec6-edf2b541c1e4,S073,C04_A9,4.583422593600911,10,634,1,2025-11-07
5325eceb-c4c4-45d4-ac0a-bb4367e39b17,S073,C06_A9,6.469469866228853,10,117,2,2025-10-15
e73718ec-23a9-4c26-8490-1278e3f60093,S073,C06_A10,7.62250811259265,10,848,2,2025-12-24
bfb91e55-594f-4b0c-bfe3-64e9fe2314a8,S073,C06_A5,9.008381519319714,10,533,2,2025-09-06
12c61d70-ca57-44d7-ae27-7b1f2031519e,S073,C06_A10,9.36704268784899,10,313,2,2025-12-01
ff41ea19-5c69-4f28-8b68-19e2566b38e9,S073,C06_A5,9.91186432582354,10,899,2,2025-09-21
719d48b4-fa1d-48e9-b04a-43c5e9667919,S073,C06_A9,8.886732491522244,10,344,2,2025-11-05
2d7828b2-f6e7-465d-abee-6987a1768745,S073,C06_A10,9.572762888006928,10,865,2,2025-10-29
65d395a1-c758-4a72-93fe-ca5e02c70ecd,S073,C06_A10,5.901039845868064,10,256,1,2025-12-13
85e70dbd-d9d9-4bd8-829c-13c1dbd8a6e9,S073,C06_A5,6.423142042043411,10,846,1,2025-10-29
48536de2-b87a-4772-9912-36628df0c7bf,S073,C06_A10,7.719470530587924,10,447,1,2025-09-05
4c63f0b4-9911-43f7-8bde-c89ea704d41d,S073,C06_A9,5.7436245177951335,10,455,2,2025-12-08
8bccb85f-7a2c-4db8-be9c-d88b2e2a4e7b,S073,C06_A9,6.2414206641726775,10,655,1,2025-12-23
722720c6-953a-405a-afdb-a571629ac373,S073,C02_A1,4.658500943065514,10,444,2,2025-12-30
524fb826-105c-4e32-a542-05d10721bc6b,S073,C02_A5,3.2882531982228738,10,456,2,2025-12-10
6ca695ef-5c0a-4397-a033-2397860ad1aa,S073,C02_A1,3.307792888946201,10,400,1,2025-11-13
e8be62e6-8c3c-436b-b345-91b0eefbeba2,S073,C02_A7,5.911630145853897,10,377,1,2025-11-05
bd13e059-caa6-46dd-a46b-047b0cd1a910,S073,C02_A7,9.23562705261292,10,362,2,2025-09-02
90e79573-0adb-41b5-b9ed-cd7441a238c4,S073,C02_A7,8.778337577813932,10,662,1,2025-10-14
ffe3a263-61cd-418d-b4ca-fc9f62d884fe,S073,C02_A5,6.735260045438947,10,437,2,2025-12-08
4fb683f6-d8ec-44bc-9742-7955ab895c85,S073,C02_A1,7.881989426919162,10,243,2,2025-12-08
8b60f7d5-70a2-4840-816d-c7449509e2d6,S073,C02_A5,9.873588336176727,10,190,2,2025-10-27
9c823f08-2347-4fea-a467-adf14f588891,S073,C02_A1,3.500446218364373,10,554,1,2025-12-04
52a6f27f-dd61-42a3-9461-d581018fde03,S073,C02_A7,9.758171241704597,10,537,1,2025-12-19
5da12228-d773-4bef-9b19-acbf58ba3cf9,S073,C02_A5,5.893288222076322,10,669,2,2025-12-12
e82b36ae-e59b-4543-ab37-04165aaad320,S073,C02_A1,4.179748932754203,10,160,1,2025-11-20
ce2d93b6-c5dc-45eb-8454-a9b6822c253d,S073,C02_A1,8.554700216836837,10,512,1,2025-12-12
373b07c9-b7ac-40bd-be79-acad5107bf95,S073,C02_A5,6.855532383713501,10,397,1,2025-12-26
7d01e8c8-a5a6-4281-a1fa-807294aa2c12,S073,C02_A1,9.98248715560118,10,338,2,2025-11-07
beb4bf23-887b-4036-823e-6de7d7259728,S073,C02_A7,8.61080872837411,10,731,1,2025-12-27
18237ef8-e545-43a6-81c5-aa6950449c8e,S073,C02_A5,7.294506639518126,10,802,2,2025-09-02
5077d3b0-b663-4651-8880-0ff7073bc5e0,S073,C02_A7,8.780163152089852,10,148,2,2025-09-08
b9a8d2cc-2c5d-4e03-93d1-21780b1555f5,S074,C06_A5,3.074480172169067,10,877,1,2025-09-16
e2b19c9c-cdf6-43f4-9562-5ee7c98354a1,S074,C06_A10,8.253583537931224,10,853,1,2025-11-27
8350dde3-a2d2-4e9e-a403-bdcaaba47b31,S074,C06_A10,4.059370205221293,10,634,1,2025-09-13
4e1f6a3f-da60-4970-8f87-460b8f4eac6f,S074,C06_A5,5.115462437290797,10,265,2,2025-12-08
2073cbf4-f69d-4783-8b10-a30089918a1a,S074,C06_A5,7.933537961354661,10,492,2,2025-10-14
dc6b0e38-4fd3-4768-a317-50d36ca29c95,S074,C06_A5,9.163258708624927,10,370,1,2025-12-19
b010dc93-89a9-4bac-9888-f9eafbc51b9c,S074,C06_A9,6.574138242250185,10,299,1,2025-10-22
22faa6cd-c958-4fb7-b5dc-cf388c924c0a,S074,C06_A10,4.767299173379213,10,457,2,2025-09-04
92aa542b-95b0-4565-ad05-3770c63dccab,S074,C06_A5,3.28868687648367,10,229,1,2025-10-02
03ea77ab-7d5a-49b2-8440-938542666524,S074,C06_A9,9.540085955020363,10,347,2,2025-11-18
dc68b0ff-8c3a-4bcf-a13b-b565a0f2d0e9,S074,C06_A9,8.552563624679859,10,81,2,2025-11-10
033b6443-a769-4efa-93e3-8275608e4e37,S074,C06_A10,9.544458555589046,10,556,1,2025-10-31
0984ea95-5d06-4016-b77c-8993a8e575d8,S074,C03_A10,3.2407427866682355,10,140,1,2025-10-09
bd54b0ff-1d5c-433b-858b-1f25dca008e8,S074,C03_A10,8.965860231347559,10,429,1,2025-09-17
8003639f-f3fb-41ce-bd6f-01b3cfc23c16,S074,C03_A5,5.032569529710782,10,516,1,2025-09-25
a14df309-639a-42f8-8024-d37280cbfb87,S074,C03_A10,8.133287013003757,10,244,1,2025-10-25
180347cd-0850-446a-aa38-b7bee1f3d77b,S074,C03_A5,3.3061048407485103,10,487,2,2025-12-21
0660abf6-ed9e-41b3-aeef-637fd084b92d,S074,C03_A3,6.501593605528696,10,105,1,2025-11-23
ddeb442d-0062-4b5a-b4e4-2ab7dfafabc9,S074,C03_A2,3.8636258576070754,10,438,1,2025-11-03
916307be-a0b8-463d-a748-714f570de97a,S074,C03_A2,3.410004945544175,10,766,1,2025-09-18
5497a57b-78ba-4eb1-8957-520402ebb3d8,S074,C03_A10,4.443652454461525,10,253,1,2025-10-31
c9efd8cc-c511-4772-afd8-21a9037d70bd,S074,C03_A2,8.576924360652171,10,343,1,2025-10-14
f04af325-78e0-4033-a899-929228875877,S074,C03_A10,7.767926837113368,10,716,1,2025-09-05
d0e88292-f8a5-404b-b9d7-a4834b3543a4,S074,C03_A3,6.506132637506629,10,734,2,2025-10-07
f5736a19-05f9-4912-8c3f-8b9c3bcb0758,S074,C03_A3,7.224254626569103,10,443,1,2025-11-14
f272ea1a-bffc-42b0-93c3-7f134657b785,S074,C03_A5,5.954609997488479,10,153,1,2025-10-02
db5057a3-30f0-4129-af64-1a2d05542e77,S074,C03_A2,4.596831021154381,10,427,1,2025-10-21
2475844d-bd2a-498f-ae46-c4f47f1ce682,S074,C03_A5,8.24103327591019,10,646,2,2025-12-22
a5388041-46a2-4909-ad10-a9a0e6631624,S074,C03_A2,3.3293266253668974,10,561,1,2025-12-09
fef0b428-2a01-4595-89ed-5af9c43662b7,S074,C03_A3,4.134121421154264,10,608,1,2025-12-27
a670488a-2b22-48e0-b0f6-25e2602b71fa,S074,C03_A10,5.3835213362484895,10,773,1,2025-09-21
4183ff33-0e9d-4b66-aaee-37b4bb7ad17d,S074,C03_A10,3.3106125021910913,10,604,1,2025-10-24
4349e0b6-9f4a-4ea0-978d-d5b1c0989a35,S074,C03_A2,5.937364833210435,10,288,1,2025-10-30
dd0d51e4-ff86-436c-877b-88e8c2a34b24,S074,C03_A5,8.65830211298151,10,497,1,2025-10-12
3942fec3-4ef2-4e2f-a27a-596b142356c4,S074,C03_A5,9.808081551547014,10,658,2,2025-10-03
902397ed-77b0-4639-b1ea-407a1b4f0295,S074,C03_A10,6.453753102691429,10,274,2,2025-10-29
b2b09e60-13b7-4651-90af-80b35eaf76cb,S074,C03_A3,7.471898963234328,10,263,1,2025-10-12
1bc14320-a40d-4421-93f5-28b4ed4c0094,S074,C03_A3,5.828521020454758,10,735,2,2025-09-16
79146b8d-a897-4456-906a-b5870bab9934,S074,C03_A5,6.709827205478389,10,699,2,2025-11-27
a5aa424f-7c09-4e97-8fc3-7300d42d9986,S074,C03_A10,6.510226572978483,10,672,2,2025-09-24
bf5cd5a2-7567-4dad-8dbf-efe121d2ba9a,S074,C03_A10,6.556054372739039,10,519,2,2025-11-29
d6d0b8de-dc5e-4154-8897-835bc1973608,S074,C03_A3,3.8643395511582375,10,864,1,2025-10-03
6b260cff-abf4-4347-bfdb-4bcb61c1e076,S074,C03_A3,6.914472491286214,10,778,2,2025-10-28
f62ff7bd-17ce-4f96-b82e-5bc7a5be8787,S074,C03_A10,7.085028076535036,10,242,1,2025-12-12
89d7e305-2fd5-4efc-b513-0d3308ea2808,S074,C03_A5,6.2958775910902105,10,152,2,2025-10-02
afb16ec3-ef30-4800-ab34-415f65eff6bb,S074,C03_A10,9.184486458476025,10,340,2,2025-11-28
62b357da-0ad3-4eaf-9b6e-fa202efc3df8,S074,C03_A10,6.020862186935645,10,558,2,2025-10-25
a4929814-3161-4c00-97ee-24fd586b0d2d,S074,C03_A2,8.473345782518725,10,57,2,2025-11-19
d930ab1f-7d65-4959-87d0-77a4dc19e754,S074,C03_A10,4.211396427277873,10,260,1,2025-10-22
4f4fc6ed-d9d2-4243-bcd2-2bf2fa00dd67,S074,C03_A3,3.7938679107364837,10,305,1,2025-12-13
ac363c83-2f9c-4afa-b102-7f044b8c651f,S074,C02_A5,6.8190849063389365,10,747,1,2025-09-24
b9c79a2c-858d-4b6c-92d1-04e23f1f9b78,S074,C02_A5,3.6365112658960563,10,549,2,2025-09-22
729c755a-70f3-4111-8fad-12f808e2d863,S074,C02_A7,9.05667108948779,10,359,1,2025-09-05
458ca448-33ee-4c5f-9236-205983d6ab18,S074,C02_A1,7.082499987372446,10,458,1,2025-11-17
c2efb7b4-83e8-419f-8e42-b24eae03e973,S074,C02_A7,7.0043783621134414,10,645,1,2025-09-23
ff9b7d89-6940-4caf-ac52-962ea1bf106e,S074,C02_A5,9.629292056420846,10,166,1,2025-12-14
759d9f51-67a7-4184-bff6-73a976342486,S074,C02_A5,9.026609149612767,10,303,1,2025-11-29
53463ba7-1f88-4dc8-b2d7-81db3898494f,S074,C02_A7,3.824983174260901,10,457,1,2025-12-19
59576e68-23b3-47e8-a2ab-6a76c1670f97,S074,C02_A7,3.2498576790629907,10,115,1,2025-10-25
328797ee-74a8-4a4b-8377-0457260a1d0c,S074,C02_A1,3.0159705408763644,10,891,2,2025-12-17
6de301fd-b3b6-49e3-8317-6dfbfb339b11,S074,C02_A7,7.394449749721388,10,109,1,2025-11-09
9d7942f2-4b2b-4be6-bbf8-1817af40c815,S074,C02_A7,8.427233327679119,10,714,1,2025-09-25
fc7a67a7-16bd-4b32-902d-217a20540c66,S074,C02_A5,4.711378754668337,10,725,1,2025-09-28
530cc4e3-7293-4a88-9226-5e94b8ad74c7,S074,C02_A5,8.659923582455667,10,247,1,2025-10-15
614f5e84-ee48-4d97-b209-1671c95a5357,S074,C02_A5,3.3594166603130224,10,868,2,2025-10-27
1cb9ed01-c38a-4df0-bd90-70a088616dde,S074,C02_A1,9.312189673616185,10,885,2,2025-12-08
5d109aa5-a324-4c8e-9e6c-80f2a11a6add,S074,C02_A7,8.363209378680224,10,758,2,2025-10-30
9a95718d-e0de-4381-910f-383b128060c2,S074,C01_A3,5.032874166788039,10,823,2,2025-09-07
6df37f70-ee90-4c06-98e8-1955d7f72a91,S074,C01_A4,3.992328775106715,10,718,2,2025-10-06
0dac4a48-7dba-4f5c-bb0a-51dc99ba15a2,S074,C01_A5,9.841737483851183,10,354,2,2025-09-04
bf8bb6ef-8457-43a2-a0a1-50aaf02b05aa,S074,C01_A4,9.14115618256489,10,745,1,2025-12-23
1fa67b16-b6de-421e-a8fa-2c52e10c7a82,S074,C01_A3,7.843462111101286,10,171,1,2025-11-26
d3e7cefd-71bf-4509-b9da-3804ae783205,S074,C01_A2,6.440943222052318,10,83,1,2025-12-08
0f8d95a8-6d8e-447e-8e15-e4a138d78ef3,S074,C01_A3,5.073115429810047,10,717,1,2025-12-30
653cb74b-f3be-48d6-9988-ad4ec12ce306,S074,C01_A4,5.512354074325726,10,817,1,2025-10-06
78a42b1e-c466-4304-a78b-190efb752a61,S074,C01_A3,6.508162849726059,10,164,2,2025-09-09
36033c21-4dd4-4b80-9c3f-50bb288c0d00,S074,C01_A1,9.031099531548344,10,661,2,2025-09-04
0b33aeb1-615d-45c3-b2e2-949c8cff2d6e,S074,C01_A4,8.751165784274988,10,672,1,2025-11-23
d51b69e7-196b-43ed-9bac-3e240d119a21,S074,C01_A6,6.920434211825122,10,141,2,2025-09-14
321c0bb9-a5d1-405e-b4da-782680261b26,S074,C01_A6,6.033684421422578,10,831,1,2025-12-03
48538e1b-77f5-4214-8e82-384960470a1c,S074,C01_A6,8.203055768040459,10,819,2,2025-11-16
a5ae6a35-d125-47dd-8f03-04a45951da6c,S074,C01_A3,7.41291275234801,10,189,2,2025-10-14
ee39c9bc-18a1-42f0-9c18-77eb07869858,S074,C01_A1,3.7140652002883767,10,839,2,2025-09-02
8eae3d8d-3a2f-4ed9-8d4d-6cc6ecd5f0c1,S074,C01_A5,9.846969211727274,10,151,2,2025-10-12
0797b6e9-3fdd-480b-bd42-8d61b2d80554,S074,C01_A5,5.909883515389858,10,309,2,2025-10-20
883c08b9-c9f0-4316-8e58-e1ee3729b8f1,S074,C01_A1,6.01730633956516,10,831,2,2025-10-04
2720124b-ed8d-493d-91d2-a0053588fb3d,S074,C01_A4,6.179221312233578,10,883,1,2025-12-08
fa3474f5-ec50-43a4-b233-a9211f588308,S074,C01_A6,5.832762278690051,10,47,1,2025-09-09
9e91656d-df45-45fa-8653-8af6898bb95a,S074,C01_A1,5.61401686087275,10,198,1,2025-12-10
ea95e3c2-d4f9-4084-b720-3b166e481e79,S074,C01_A5,5.037577111528897,10,802,1,2025-09-28
8981e800-9429-4032-98c7-d89c5d3bcd27,S074,C01_A1,8.178028946404655,10,57,1,2025-12-19
127f131c-cf4f-4e13-a97f-743fb7d95629,S074,C01_A6,7.372597735580917,10,679,2,2025-12-04
602cc434-5c24-4155-8e6d-b1381d040435,S074,C01_A1,9.559167399821337,10,667,1,2025-09-22
bcf88ff5-1a2d-48fb-b572-24ffc97bd180,S074,C01_A3,4.799569838111056,10,175,1,2025-09-05
f896abad-3a77-4739-a083-425d1af2883e,S074,C01_A1,3.51163453735868,10,727,1,2025-10-18
91352cc1-41c1-418a-8214-ad05341255fb,S074,C01_A2,6.4488430161549335,10,406,1,2025-12-01
591fccfb-d916-4546-a56e-db2feb2acbda,S074,C01_A1,3.93389589185685,10,772,1,2025-10-20
93bec4bd-d3fc-4551-b075-6e05d15bbf78,S074,C01_A6,5.912735543091179,10,483,2,2025-11-10
187c0aa9-5535-452d-8acb-4572af01a4e1,S074,C01_A5,5.720539772374367,10,254,1,2025-12-17
b0a3d9d3-14c3-438e-9e6e-2736f45826f5,S074,C01_A2,4.576576768393034,10,242,2,2025-09-11
39488377-70c0-43f5-930a-ad40912ceee2,S074,C01_A3,4.864515582393121,10,111,2,2025-11-10
37c5436a-bfb7-4fc4-b69a-9b15f33f9a7d,S074,C01_A3,7.343511815974669,10,550,2,2025-10-17
9b795f6f-ff6b-4c6d-b026-0407c5ff6af8,S074,C01_A2,9.296955809934165,10,590,1,2025-10-28
46e16e42-be96-44aa-bd4e-3d9060b74eb1,S074,C01_A6,5.024917486562641,10,45,1,2025-11-27
7950de56-e7e7-42d7-9210-9560b9055263,S074,C01_A6,5.155225697407738,10,378,1,2025-11-02
9d609469-94bf-47fe-8883-73e784bf5c2a,S074,C01_A6,6.842049479843924,10,773,2,2025-12-22
dd8fe077-641a-429e-80b8-3e4100363916,S074,C01_A4,5.327275323765508,10,676,1,2025-11-23
1afc5b99-079a-40da-ad59-d879542b0e89,S074,C01_A4,7.641365168722928,10,329,1,2025-10-23
